Year,Quarter,Month,Day,Sum of customer_id,Sum of delivery_partner_id,delivery_status,Year,Quarter,Month,Day,Sum of order_id,Sum of order_total,payment_method,Year,Quarter,Month,Day,Sum of store_id
2023,Qtr 2,April,20,94281220,13097,Slightly Delayed,2023,Qtr 2,April,20,2895464675,935.64,Cash,2023,Qtr 2,April,20,660
2023,Qtr 2,April,21,103269170,50161,On Time,2023,Qtr 2,April,21,13092959820,7219.36,Card,2023,Qtr 2,April,21,15287
2023,Qtr 2,April,21,94526999,130547,On Time,2023,Qtr 2,April,21,15617689075,8258.91,Cash,2023,Qtr 2,April,21,4006
2023,Qtr 2,April,21,158457900,177163,On Time,2023,Qtr 2,April,21,11025555693,4519.81,UPI,2023,Qtr 2,April,21,11875
2023,Qtr 2,April,21,84790123,89063,On Time,2023,Qtr 2,April,21,11286895530,3409.37,Wallet,2023,Qtr 2,April,21,17241
2023,Qtr 2,April,21,129623480,89590,Significantly Delayed,2023,Qtr 2,April,21,8986901658,2695.82,Cash,2023,Qtr 2,April,21,12365
2023,Qtr 2,April,21,24153726,90567,Significantly Delayed,2023,Qtr 2,April,21,5309683159,3047.03,Wallet,2023,Qtr 2,April,21,4677
2023,Qtr 2,April,21,9105829,34924,Slightly Delayed,2023,Qtr 2,April,21,3315369956,3947.39,Card,2023,Qtr 2,April,21,8224
2023,Qtr 2,April,21,85626346,34744,Slightly Delayed,2023,Qtr 2,April,21,2351986014,3434.75,Wallet,2023,Qtr 2,April,21,1557
2023,Qtr 2,April,22,37947202,62692,On Time,2023,Qtr 2,April,22,8807380767,699.62,Cash,2023,Qtr 2,April,22,9425
2023,Qtr 2,April,22,5228136,10059,On Time,2023,Qtr 2,April,22,390257855,2763.17,UPI,2023,Qtr 2,April,22,6446
2023,Qtr 2,April,22,99772709,87681,On Time,2023,Qtr 2,April,22,2366866840,3037.23,Wallet,2023,Qtr 2,April,22,4946
2023,Qtr 2,April,22,44409533,97807,Significantly Delayed,2023,Qtr 2,April,22,2051599638,3392.34,Cash,2023,Qtr 2,April,22,3115
2023,Qtr 2,April,23,6398761,58401,On Time,2023,Qtr 2,April,23,5982122427,345.54,Card,2023,Qtr 2,April,23,1333
2023,Qtr 2,April,23,17805991,60822,On Time,2023,Qtr 2,April,23,7678251499,3141.37,Cash,2023,Qtr 2,April,23,3427
2023,Qtr 2,April,23,71252391,74511,On Time,2023,Qtr 2,April,23,7572826287,1305.17,UPI,2023,Qtr 2,April,23,5561
2023,Qtr 2,April,23,78806824,23178,Significantly Delayed,2023,Qtr 2,April,23,2592923105,5123.14,Card,2023,Qtr 2,April,23,9026
2023,Qtr 2,April,23,50572914,86271,Slightly Delayed,2023,Qtr 2,April,23,8731122718,1980.68,Card,2023,Qtr 2,April,23,1633
2023,Qtr 2,April,23,100046393,34087,Slightly Delayed,2023,Qtr 2,April,23,6985164847,5506.57,UPI,2023,Qtr 2,April,23,8689
2023,Qtr 2,April,24,27955158,25049,On Time,2023,Qtr 2,April,23,4507702369,3434.25,Card,2023,Qtr 2,April,24,4275
2023,Qtr 2,April,24,101932704,77074,On Time,2023,Qtr 2,April,24,13608520627,2339.57,Card,2023,Qtr 2,April,24,11293
2023,Qtr 2,April,24,89191149,61298,On Time,2023,Qtr 2,April,24,788663732,5159.73,Wallet,2023,Qtr 2,April,24,13020
2023,Qtr 2,April,24,5700842,53869,Significantly Delayed,2023,Qtr 2,April,24,1160646195,419.13,Card,2023,Qtr 2,April,24,2464
2023,Qtr 2,April,24,91623286,186187,Slightly Delayed,2023,Qtr 2,April,24,3683609886,2975.88,Cash,2023,Qtr 2,April,24,16033
2023,Qtr 2,April,24,62807542,30128,Slightly Delayed,2023,Qtr 2,April,24,7110044004,941.87,UPI,2023,Qtr 2,April,24,3631
2023,Qtr 2,April,25,52203150,149287,On Time,2023,Qtr 2,April,25,7402084533,6501.28,Card,2023,Qtr 2,April,25,9538
2023,Qtr 2,April,25,190973669,318714,On Time,2023,Qtr 2,April,25,20924430814,10091.24,Cash,2023,Qtr 2,April,25,22524
2023,Qtr 2,April,25,242102514,191639,On Time,2023,Qtr 2,April,25,24854432155,12424.86,UPI,2023,Qtr 2,April,25,21329
2023,Qtr 2,April,25,77559557,94899,On Time,2023,Qtr 2,April,25,3539286337,1463.8,Wallet,2023,Qtr 2,April,25,2463
2023,Qtr 2,April,25,21456226,38707,Slightly Delayed,2023,Qtr 2,April,25,9484473160,1966.28,Card,2023,Qtr 2,April,25,3546
2023,Qtr 2,April,25,4789829,30697,Slightly Delayed,2023,Qtr 2,April,25,4028185110,3405.22,Cash,2023,Qtr 2,April,25,6415
2023,Qtr 2,April,26,124054717,63163,On Time,2023,Qtr 2,April,26,2817895043,8886.24,Card,2023,Qtr 2,April,26,7783
2023,Qtr 2,April,26,91243571,16774,On Time,2023,Qtr 2,April,26,6240982373,3393.08,Cash,2023,Qtr 2,April,26,8894
2023,Qtr 2,April,26,28663279,35300,On Time,2023,Qtr 2,April,26,9490161602,3143.9,UPI,2023,Qtr 2,April,26,426
2023,Qtr 2,April,26,102580348,150192,On Time,2023,Qtr 2,April,26,15238296820,6190.24,Wallet,2023,Qtr 2,April,26,1529
2023,Qtr 2,April,26,12500465,39978,Significantly Delayed,2023,Qtr 2,April,26,8487733248,778.9,Wallet,2023,Qtr 2,April,26,311
2023,Qtr 2,April,26,26199489,102,Slightly Delayed,2023,Qtr 2,April,26,8195544338,845.71,Wallet,2023,Qtr 2,April,26,3809
2023,Qtr 2,April,27,21201299,74253,On Time,2023,Qtr 2,April,27,4948925080,3344.82,Cash,2023,Qtr 2,April,27,4459
2023,Qtr 2,April,27,244242749,169210,On Time,2023,Qtr 2,April,27,17230352096,10823.62,Wallet,2023,Qtr 2,April,27,16497
2023,Qtr 2,April,27,22077605,81011,Significantly Delayed,2023,Qtr 2,April,27,2770948451,1775.72,Wallet,2023,Qtr 2,April,27,2637
2023,Qtr 2,April,28,10418604,99899,On Time,2023,Qtr 2,April,28,2570640420,3782.04,Cash,2023,Qtr 2,April,28,9369
2023,Qtr 2,April,28,9347990,49015,Slightly Delayed,2023,Qtr 2,April,28,9576684860,1365.7,Card,2023,Qtr 2,April,28,4883
2023,Qtr 2,April,28,65426878,46790,Slightly Delayed,2023,Qtr 2,April,28,5841260317,3951.8,Cash,2023,Qtr 2,April,28,7582
2023,Qtr 2,April,28,50302797,39287,Slightly Delayed,2023,Qtr 2,April,28,11493451435,2593.92,Wallet,2023,Qtr 2,April,28,9852
2023,Qtr 2,April,29,30979436,45258,On Time,2023,Qtr 2,April,29,8977771682,1212.41,Card,2023,Qtr 2,April,29,9255
2023,Qtr 2,April,29,161652691,65571,On Time,2023,Qtr 2,April,29,13103110408,8674.23,Cash,2023,Qtr 2,April,29,3863
2023,Qtr 2,April,30,187240662,71479,On Time,2023,Qtr 2,April,30,21597042389,4644.25,Card,2023,Qtr 2,April,30,14207
2023,Qtr 2,April,30,43367112,93204,On Time,2023,Qtr 2,April,30,9924696305,46.62,Cash,2023,Qtr 2,April,30,5581
2023,Qtr 2,April,30,29324437,11914,On Time,2023,Qtr 2,April,30,7416160835,2651.44,UPI,2023,Qtr 2,April,30,6480
2023,Qtr 2,April,30,61763552,82050,On Time,2023,Qtr 2,April,30,3851744248,3985.16,Wallet,2023,Qtr 2,April,30,9945
2023,Qtr 2,April,30,38420886,4219,Slightly Delayed,2023,Qtr 2,April,30,8708211566,2544.23,Cash,2023,Qtr 2,April,30,3772
2023,Qtr 2,April,30,55414302,107172,Slightly Delayed,2023,Qtr 2,April,30,10932730105,5208.9,UPI,2023,Qtr 2,April,30,4554
2023,Qtr 2,April,30,149564460,135343,Slightly Delayed,2023,Qtr 2,April,30,3754470018,2360.98,Wallet,2023,Qtr 2,April,30,8926
2023,Qtr 2,May,1,5961261,24142,On Time,2023,Qtr 2,May,1,9030686359,2386.48,Card,2023,Qtr 2,May,1,3717
2023,Qtr 2,May,1,58974323,96569,On Time,2023,Qtr 2,May,1,2255745327,4140.09,Cash,2023,Qtr 2,May,1,5523
2023,Qtr 2,May,1,201554606,168970,On Time,2023,Qtr 2,May,1,18070239889,4935.52,UPI,2023,Qtr 2,May,1,22615
2023,Qtr 2,May,1,39093069,13676,Significantly Delayed,2023,Qtr 2,April,30,2148242015,3239.66,UPI,2023,Qtr 2,May,1,9904
2023,Qtr 2,May,1,23755474,90470,Slightly Delayed,2023,Qtr 2,May,1,4285804383,479.64,Card,2023,Qtr 2,May,1,2486
2023,Qtr 2,May,2,78209683,30906,On Time,2023,Qtr 2,May,2,5903638531,3051.04,Card,2023,Qtr 2,May,2,9390
2023,Qtr 2,May,2,60561655,74578,On Time,2023,Qtr 2,May,2,9674006557,4406.9,Cash,2023,Qtr 2,May,2,5795
2023,Qtr 2,May,2,91630609,30453,On Time,2023,Qtr 2,May,2,4022131734,6935.78,UPI,2023,Qtr 2,May,2,11195
2023,Qtr 2,May,2,97111069,28575,Significantly Delayed,2023,Qtr 2,May,2,9073572548,1091.89,Card,2023,Qtr 2,May,2,6542
2023,Qtr 2,May,2,61753272,30929,Slightly Delayed,2023,Qtr 2,May,2,4495977117,2663.89,Card,2023,Qtr 2,May,2,8009
2023,Qtr 2,May,3,84993732,10176,On Time,2023,Qtr 2,May,3,1837403174,849.48,Card,2023,Qtr 2,May,3,8168
2023,Qtr 2,May,3,44557943,34218,On Time,2023,Qtr 2,May,3,1945536198,5313.04,Cash,2023,Qtr 2,May,3,431
2023,Qtr 2,May,3,168565889,53754,On Time,2023,Qtr 2,May,3,10790954750,5895.61,UPI,2023,Qtr 2,May,3,19485
2023,Qtr 2,May,3,94969737,97423,On Time,2023,Qtr 2,May,3,12234664216,6803.46,Wallet,2023,Qtr 2,May,3,6179
2023,Qtr 2,May,3,66130660,9915,Significantly Delayed,2023,Qtr 2,May,3,5012619147,1861.22,Card,2023,Qtr 2,May,3,6333
2023,Qtr 2,May,3,84161531,22197,Significantly Delayed,2023,Qtr 2,May,3,689110145,1235.24,UPI,2023,Qtr 2,May,3,7768
2023,Qtr 2,May,3,51119088,60237,Slightly Delayed,2023,Qtr 2,May,3,981939883,3449.49,Cash,2023,Qtr 2,May,3,9433
2023,Qtr 2,May,3,899941,51564,Slightly Delayed,2023,Qtr 2,May,3,7898867047,5189.5,Wallet,2023,Qtr 2,May,3,9180
2023,Qtr 2,May,4,11446157,80462,On Time,2023,Qtr 2,May,4,1506082041,4917.47,Card,2023,Qtr 2,May,4,3439
2023,Qtr 2,May,4,225511908,130128,On Time,2023,Qtr 2,May,4,18404814660,9811.11,UPI,2023,Qtr 2,May,4,8996
2023,Qtr 2,May,4,91788736,33448,On Time,2023,Qtr 2,May,4,8859094057,5839.27,Wallet,2023,Qtr 2,May,4,8998
2023,Qtr 2,May,4,6579892,76806,Significantly Delayed,2023,Qtr 2,May,4,1685382357,2584.79,Card,2023,Qtr 2,May,4,8439
2023,Qtr 2,May,4,138733626,28307,Slightly Delayed,2023,Qtr 2,May,4,5823456843,808.58,Cash,2023,Qtr 2,May,4,13577
2023,Qtr 2,May,4,68419593,75374,Slightly Delayed,2023,Qtr 2,May,4,8018695018,651.93,UPI,2023,Qtr 2,May,4,811
2023,Qtr 2,May,5,258799167,296051,On Time,2023,Qtr 2,May,5,20137090219,12829.66,Card,2023,Qtr 2,May,5,15355
2023,Qtr 2,May,5,106463925,234097,On Time,2023,Qtr 2,May,5,9236359491,8282.48,Cash,2023,Qtr 2,May,5,19798
2023,Qtr 2,May,5,45146370,95614,On Time,2023,Qtr 2,May,5,12244372219,3550.29,UPI,2023,Qtr 2,May,5,8888
2023,Qtr 2,May,5,112593364,141600,On Time,2023,Qtr 2,May,5,4835476682,1022.48,Wallet,2023,Qtr 2,May,5,19561
2023,Qtr 2,May,5,177152774,286407,Slightly Delayed,2023,Qtr 2,May,5,19099411982,5579.4,Card,2023,Qtr 2,May,5,13873
2023,Qtr 2,May,5,91196901,49279,Slightly Delayed,2023,Qtr 2,May,5,3341228576,3724.8,Wallet,2023,Qtr 2,May,5,1134
2023,Qtr 2,May,6,70892953,114209,On Time,2023,Qtr 2,May,6,1783782539,1837.29,Card,2023,Qtr 2,May,6,5173
2023,Qtr 2,May,6,175746462,215698,On Time,2023,Qtr 2,May,6,15329833361,2057.42,Cash,2023,Qtr 2,May,6,13625
2023,Qtr 2,May,6,194243354,179459,On Time,2023,Qtr 2,May,6,17653557830,7258.53,UPI,2023,Qtr 2,May,6,12655
2023,Qtr 2,May,6,145836557,109000,On Time,2023,Qtr 2,May,6,6522650802,1728.08,Wallet,2023,Qtr 2,May,6,3203
2023,Qtr 2,May,6,98241853,26621,Slightly Delayed,2023,Qtr 2,May,6,1837634871,959.01,Cash,2023,Qtr 2,May,6,3416
2023,Qtr 2,May,6,93826036,19635,Slightly Delayed,2023,Qtr 2,May,6,9850673433,5271.36,UPI,2023,Qtr 2,May,6,3606
2023,Qtr 2,May,7,9796585,48428,On Time,2023,Qtr 2,May,7,5305428485,415.75,Cash,2023,Qtr 2,May,7,1350
2023,Qtr 2,May,7,9274874,79994,On Time,2023,Qtr 2,May,7,9510912773,310.69,UPI,2023,Qtr 2,May,7,8608
2023,Qtr 2,May,7,21658322,36280,On Time,2023,Qtr 2,May,7,5448628635,545.35,Wallet,2023,Qtr 2,May,7,9724
2023,Qtr 2,May,7,176460534,140051,Significantly Delayed,2023,Qtr 2,May,7,9675830679,6652.3,Cash,2023,Qtr 2,May,7,11661
2023,Qtr 2,May,7,143890100,58436,Slightly Delayed,2023,Qtr 2,May,7,10621702859,4954.27,Cash,2023,Qtr 2,May,7,10177
2023,Qtr 2,May,8,381210284,305414,On Time,2023,Qtr 2,May,8,29483089442,14036.38,Card,2023,Qtr 2,May,8,19779
2023,Qtr 2,May,8,99695529,33170,On Time,2023,Qtr 2,May,8,1918416669,4309.86,UPI,2023,Qtr 2,May,8,8311
2023,Qtr 2,May,8,161233178,185769,On Time,2023,Qtr 2,May,8,12512646490,5859.32,Wallet,2023,Qtr 2,May,8,3905
2023,Qtr 2,May,8,11446157,21033,Significantly Delayed,2023,Qtr 2,May,8,8056162498,5891.08,Card,2023,Qtr 2,May,8,9691
2023,Qtr 2,May,8,1342184,92899,Significantly Delayed,2023,Qtr 2,May,8,7995971909,3065.9,Wallet,2023,Qtr 2,May,8,8900
2023,Qtr 2,May,8,82155190,96656,Slightly Delayed,2023,Qtr 2,May,8,14616828643,2877.3,Card,2023,Qtr 2,May,8,3760
2023,Qtr 2,May,8,77869660,79094,Slightly Delayed,2023,Qtr 2,May,8,3482827003,3749.87,Wallet,2023,Qtr 2,May,8,6253
2023,Qtr 2,May,9,256260759,143749,On Time,2023,Qtr 2,May,9,23418762532,10575.28,Card,2023,Qtr 2,May,9,13598
2023,Qtr 2,May,9,22800586,55557,On Time,2023,Qtr 2,May,9,2194351161,1104.78,Cash,2023,Qtr 2,May,9,7824
2023,Qtr 2,May,9,103966187,139428,On Time,2023,Qtr 2,May,9,10161725654,4559.21,UPI,2023,Qtr 2,May,9,12381
2023,Qtr 2,May,9,31389750,87453,Significantly Delayed,2023,Qtr 2,May,9,1966054573,5121.92,UPI,2023,Qtr 2,May,9,1054
2023,Qtr 2,May,9,20956158,99751,Slightly Delayed,2023,Qtr 2,May,9,3164727163,1185.06,Cash,2023,Qtr 2,May,9,8379
2023,Qtr 2,May,9,35554129,80894,Slightly Delayed,2023,Qtr 2,May,9,7662188403,2497.79,Wallet,2023,Qtr 2,May,9,4222
2023,Qtr 2,May,10,81605722,78052,On Time,2023,Qtr 2,May,10,7715738110,514.14,Card,2023,Qtr 2,May,10,552
2023,Qtr 2,May,10,83315717,138059,On Time,2023,Qtr 2,May,10,14239193096,2507.11,Cash,2023,Qtr 2,May,10,10204
2023,Qtr 2,May,10,86465658,23279,On Time,2023,Qtr 2,May,10,2723537271,4272.19,UPI,2023,Qtr 2,May,10,10124
2023,Qtr 2,May,10,170605192,88956,On Time,2023,Qtr 2,May,10,16357001988,9329.47,Wallet,2023,Qtr 2,May,10,10760
2023,Qtr 2,May,10,85074810,4000,Significantly Delayed,2023,Qtr 2,May,10,1442559656,2573.97,Cash,2023,Qtr 2,May,10,8807
2023,Qtr 2,May,10,81940369,41338,Slightly Delayed,2023,Qtr 2,May,10,3626990751,3325.83,Card,2023,Qtr 2,May,10,6025
2023,Qtr 2,May,11,90021871,71004,On Time,2023,Qtr 2,May,11,6191050157,1893.34,Cash,2023,Qtr 2,May,11,705
2023,Qtr 2,May,11,74052580,77443,On Time,2023,Qtr 2,May,11,13828655308,5668.98,UPI,2023,Qtr 2,May,11,16285
2023,Qtr 2,May,11,67538982,73436,On Time,2023,Qtr 2,May,11,1328085383,1091.9,Wallet,2023,Qtr 2,May,11,5624
2023,Qtr 2,May,12,116934869,161413,On Time,2023,Qtr 2,May,12,19547938217,6229.96,Card,2023,Qtr 2,May,12,16058
2023,Qtr 2,May,12,88167544,29561,On Time,2023,Qtr 2,May,12,4379043082,831.1,Cash,2023,Qtr 2,May,12,8366
2023,Qtr 2,May,12,279847736,273416,On Time,2023,Qtr 2,May,12,28726315585,4115.6,Wallet,2023,Qtr 2,May,12,19100
2023,Qtr 2,May,12,96795047,30907,Slightly Delayed,2023,Qtr 2,May,12,5838302640,3377.44,UPI,2023,Qtr 2,May,12,4242
2023,Qtr 2,May,13,55452107,126494,On Time,2023,Qtr 2,May,13,10746624972,3135.8,Card,2023,Qtr 2,May,13,18149
2023,Qtr 2,May,13,46848302,63548,On Time,2023,Qtr 2,May,13,7112326373,3624.08,Cash,2023,Qtr 2,May,13,5870
2023,Qtr 2,May,13,185460872,166852,On Time,2023,Qtr 2,May,13,20380765095,8576.63,UPI,2023,Qtr 2,May,13,28890
2023,Qtr 2,May,13,92767071,153093,On Time,2023,Qtr 2,May,13,8602344460,5472.26,Wallet,2023,Qtr 2,May,13,15438
2023,Qtr 2,May,13,51670882,26749,Slightly Delayed,2023,Qtr 2,May,13,8640364495,1012.07,Card,2023,Qtr 2,May,13,9349
2023,Qtr 2,May,13,82989313,64562,Slightly Delayed,2023,Qtr 2,May,13,3560625119,2722.14,Wallet,2023,Qtr 2,May,13,683
2023,Qtr 2,May,14,133250664,78556,On Time,2023,Qtr 2,May,14,20435412484,6024.42,Card,2023,Qtr 2,May,14,14668
2023,Qtr 2,May,14,95364457,49114,On Time,2023,Qtr 2,May,14,1648146562,2953.31,Cash,2023,Qtr 2,May,14,5416
2023,Qtr 2,May,14,12622901,80984,Slightly Delayed,2023,Qtr 2,May,14,7908614088,6721.46,Card,2023,Qtr 2,May,14,523
2023,Qtr 2,May,14,46061443,175728,Slightly Delayed,2023,Qtr 2,May,14,6408125898,2475.35,Cash,2023,Qtr 2,May,14,17172
2023,Qtr 2,May,15,200248844,121278,On Time,2023,Qtr 2,May,15,12829968743,1045.02,Card,2023,Qtr 2,May,15,11867
2023,Qtr 2,May,15,152604264,141452,On Time,2023,Qtr 2,May,15,7468944103,5731.89,Cash,2023,Qtr 2,May,15,3733
2023,Qtr 2,May,15,2584499,10234,On Time,2023,Qtr 2,May,15,3360648053,1278.25,Wallet,2023,Qtr 2,May,15,2575
2023,Qtr 2,May,15,22081691,7632,Significantly Delayed,2023,Qtr 2,May,15,2686950796,3339.57,Cash,2023,Qtr 2,May,15,59
2023,Qtr 2,May,16,51014003,24901,On Time,2023,Qtr 2,May,16,1722808791,4509.16,Cash,2023,Qtr 2,May,16,8921
2023,Qtr 2,May,16,114840323,98250,On Time,2023,Qtr 2,May,16,7468289864,2814.65,UPI,2023,Qtr 2,May,16,10990
2023,Qtr 2,May,16,32966089,50402,On Time,2023,Qtr 2,May,16,26599692748,6743.96,Wallet,2023,Qtr 2,May,16,9160
2023,Qtr 2,May,16,43295656,10758,Slightly Delayed,2023,Qtr 2,May,16,6459815532,877.48,Card,2023,Qtr 2,May,16,1615
2023,Qtr 2,May,16,12277039,49744,Slightly Delayed,2023,Qtr 2,May,16,6065496420,4299.16,Cash,2023,Qtr 2,May,16,4918
2023,Qtr 2,May,16,95216976,63229,Slightly Delayed,2023,Qtr 2,May,16,12428145721,3735.93,Wallet,2023,Qtr 2,May,16,5876
2023,Qtr 2,May,17,40703374,69802,On Time,2023,Qtr 2,May,16,7817195618,2901.47,Card,2023,Qtr 2,May,17,7138
2023,Qtr 2,May,17,97518116,69410,On Time,2023,Qtr 2,May,17,15867809207,4149.34,Card,2023,Qtr 2,May,17,2334
2023,Qtr 2,May,17,133947067,85605,On Time,2023,Qtr 2,May,17,16312729188,8189.86,UPI,2023,Qtr 2,May,17,11405
2023,Qtr 2,May,17,119730774,95884,On Time,2023,Qtr 2,May,17,11434239377,4572.72,Wallet,2023,Qtr 2,May,17,9202
2023,Qtr 2,May,17,29653387,85617,Significantly Delayed,2023,Qtr 2,May,17,9921425481,5288.24,Card,2023,Qtr 2,May,17,3681
2023,Qtr 2,May,17,107261294,219035,Slightly Delayed,2023,Qtr 2,May,17,21531219651,1798.73,Card,2023,Qtr 2,May,17,22296
2023,Qtr 2,May,17,70391758,71923,Slightly Delayed,2023,Qtr 2,May,17,5811206654,1917.36,Cash,2023,Qtr 2,May,17,4685
2023,Qtr 2,May,17,46828932,63937,Slightly Delayed,2023,Qtr 2,May,17,2015702046,1517,UPI,2023,Qtr 2,May,17,3940
2023,Qtr 2,May,17,46848302,44148,Slightly Delayed,2023,Qtr 2,May,17,9433427403,236.95,Wallet,2023,Qtr 2,May,17,3500
2023,Qtr 2,May,18,73357381,31803,On Time,2023,Qtr 2,May,18,2409043115,5350.69,Card,2023,Qtr 2,May,18,15475
2023,Qtr 2,May,18,74212242,52804,On Time,2023,Qtr 2,May,18,6309447153,423.56,Cash,2023,Qtr 2,May,18,4937
2023,Qtr 2,May,18,76970363,98021,On Time,2023,Qtr 2,May,18,8179058864,530.59,UPI,2023,Qtr 2,May,18,4798
2023,Qtr 2,May,18,67696145,52905,Significantly Delayed,2023,Qtr 2,May,18,9126871366,3246.38,Card,2023,Qtr 2,May,18,2921
2023,Qtr 2,May,18,7333934,1261,Slightly Delayed,2023,Qtr 2,May,18,1989751369,274.25,Card,2023,Qtr 2,May,18,4155
2023,Qtr 2,May,18,96853930,97442,Slightly Delayed,2023,Qtr 2,May,18,9801353230,3749.33,Wallet,2023,Qtr 2,May,18,3787
2023,Qtr 2,May,19,91614690,65015,On Time,2023,Qtr 2,May,18,7919240958,3551.54,Cash,2023,Qtr 2,May,19,6898
2023,Qtr 2,May,19,258335919,299039,On Time,2023,Qtr 2,May,19,22522782511,10336.17,Card,2023,Qtr 2,May,19,26960
2023,Qtr 2,May,19,120438375,48458,On Time,2023,Qtr 2,May,19,9620412502,4375.54,Cash,2023,Qtr 2,May,19,8004
2023,Qtr 2,May,19,31681710,66644,On Time,2023,Qtr 2,May,19,23158044,2726.7,UPI,2023,Qtr 2,May,19,919
2023,Qtr 2,May,19,133048909,74419,On Time,2023,Qtr 2,May,19,24806457628,5221.93,Wallet,2023,Qtr 2,May,19,21652
2023,Qtr 2,May,19,79764458,18328,Significantly Delayed,2023,Qtr 2,May,19,6457122136,3162.28,Cash,2023,Qtr 2,May,19,285
2023,Qtr 2,May,19,90856813,63917,Slightly Delayed,2023,Qtr 2,May,19,3896239510,2011.56,Card,2023,Qtr 2,May,19,3580
2023,Qtr 2,May,19,46313756,15180,Slightly Delayed,2023,Qtr 2,May,19,9810593187,215.65,Cash,2023,Qtr 2,May,19,7871
2023,Qtr 2,May,20,77197380,118356,On Time,2023,Qtr 2,May,20,11076986596,6075.38,Card,2023,Qtr 2,May,20,13723
2023,Qtr 2,May,20,149272251,139253,On Time,2023,Qtr 2,May,20,12004668212,7066.55,Cash,2023,Qtr 2,May,20,12560
2023,Qtr 2,May,20,160890835,153206,On Time,2023,Qtr 2,May,20,14199680666,9405.34,Wallet,2023,Qtr 2,May,20,16828
2023,Qtr 2,May,20,10855630,40650,Slightly Delayed,2023,Qtr 2,May,20,8370213291,2721.29,Wallet,2023,Qtr 2,May,20,3852
2023,Qtr 2,May,21,26285589,96784,On Time,2023,Qtr 2,May,21,7513290139,1758.17,Cash,2023,Qtr 2,May,21,8152
2023,Qtr 2,May,21,48228547,17465,On Time,2023,Qtr 2,May,21,8556969682,2606.53,UPI,2023,Qtr 2,May,21,4867
2023,Qtr 2,May,21,2233446,37442,On Time,2023,Qtr 2,May,21,1824533423,2890.53,Wallet,2023,Qtr 2,May,21,7389
2023,Qtr 2,May,22,65895091,19052,On Time,2023,Qtr 2,May,22,3047076079,881.42,Card,2023,Qtr 2,May,22,559
2023,Qtr 2,May,22,13415362,82508,On Time,2023,Qtr 2,May,22,8945838922,1609.53,Cash,2023,Qtr 2,May,22,9294
2023,Qtr 2,May,22,20163931,27914,On Time,2023,Qtr 2,May,22,4880265969,2341.08,UPI,2023,Qtr 2,May,22,1617
2023,Qtr 2,May,22,10729474,83225,On Time,2023,Qtr 2,May,22,7944056454,3162.64,Wallet,2023,Qtr 2,May,22,7892
2023,Qtr 2,May,22,46504355,33226,Significantly Delayed,2023,Qtr 2,May,22,5368349643,3673.15,Card,2023,Qtr 2,May,22,5706
2023,Qtr 2,May,22,66635095,54692,Slightly Delayed,2023,Qtr 2,May,22,1388732519,4542.51,Card,2023,Qtr 2,May,22,11166
2023,Qtr 2,May,23,66510513,157412,On Time,2023,Qtr 2,May,23,21033182258,3617.77,Card,2023,Qtr 2,May,23,12705
2023,Qtr 2,May,23,5418547,81864,On Time,2023,Qtr 2,May,23,8423273411,719.38,UPI,2023,Qtr 2,May,23,8994
2023,Qtr 2,May,23,90665975,12886,On Time,2023,Qtr 2,May,23,7064093619,2426.17,Wallet,2023,Qtr 2,May,23,3209
2023,Qtr 2,May,23,71276926,16469,Significantly Delayed,2023,Qtr 2,May,23,1909520255,2163.69,Card,2023,Qtr 2,May,23,1144
2023,Qtr 2,May,23,53974737,32008,Significantly Delayed,2023,Qtr 2,May,23,4804575203,1762.54,Wallet,2023,Qtr 2,May,23,7722
2023,Qtr 2,May,23,30285217,42361,Slightly Delayed,2023,Qtr 2,May,23,6937485392,1509.64,Card,2023,Qtr 2,May,23,8561
2023,Qtr 2,May,23,6812439,66940,Slightly Delayed,2023,Qtr 2,May,23,9445490338,804.7,Cash,2023,Qtr 2,May,23,3467
2023,Qtr 2,May,23,133971548,96825,Slightly Delayed,2023,Qtr 2,May,23,12162351093,4749.83,UPI,2023,Qtr 2,May,23,14308
2023,Qtr 2,May,23,26040510,39430,Slightly Delayed,2023,Qtr 2,May,23,5056125341,3503.97,Wallet,2023,Qtr 2,May,23,4592
2023,Qtr 2,May,24,50616131,119843,On Time,2023,Qtr 2,May,24,7487790624,3557.44,Cash,2023,Qtr 2,May,24,12537
2023,Qtr 2,May,24,10508763,47309,On Time,2023,Qtr 2,May,24,4093115982,2022.07,UPI,2023,Qtr 2,May,24,9898
2023,Qtr 2,May,24,93870155,106124,On Time,2023,Qtr 2,May,24,10529785178,4360.54,Wallet,2023,Qtr 2,May,24,12106
2023,Qtr 2,May,24,169208671,124630,Significantly Delayed,2023,Qtr 2,May,24,7191751414,2938.96,Wallet,2023,Qtr 2,May,24,6169
2023,Qtr 2,May,24,80492550,85273,Slightly Delayed,2023,Qtr 2,May,24,8926233261,4439.12,Cash,2023,Qtr 2,May,24,6752
2023,Qtr 2,May,24,6812439,45443,Slightly Delayed,2023,Qtr 2,May,24,1256718210,781.08,UPI,2023,Qtr 2,May,24,6210
2023,Qtr 2,May,25,17597449,94880,On Time,2023,Qtr 2,May,25,8209715885,3093.76,Card,2023,Qtr 2,May,25,6096
2023,Qtr 2,May,25,20625627,12676,On Time,2023,Qtr 2,May,25,1690831615,1465.71,Cash,2023,Qtr 2,May,25,4786
