Sum of customer_id,Year,Quarter,Month,Day,feedback_category,Sum of feedback_id,feedback_text,Sum of order_id,Sum of rating,sentiment
37947202,2023,Qtr 2,April,22,App Experience,3984520,The order was incorrect.,8807380767,3,Negative
99772709,2023,Qtr 2,April,22,App Experience,4927084,Very fresh and well-packaged.,2366866840,4,Positive
5228136,2023,Qtr 2,April,22,Customer Service,9405496,"Average experience, could improve.",390257855,3,Neutral
44409533,2023,Qtr 2,April,22,Product Quality,5188558,I had a bad experience.,2051599638,1,Negative
71252391,2023,Qtr 2,April,23,App Experience,8634012,"Nothing to complain about, but nothing exceptional.",7572826287,3,Neutral
21779155,2023,Qtr 2,April,23,Customer Service,5706530,"Nothing to complain about, but nothing exceptional.",6973696848,3,Neutral
78806824,2023,Qtr 2,April,23,Customer Service,9983423,The packaging was poor.,2592923105,3,Negative
78267238,2023,Qtr 2,April,23,Customer Service,9215137,Very happy with the service!,11467999,5,Positive
6398761,2023,Qtr 2,April,23,Delivery,1808799,Will definitely order again.,5982122427,5,Positive
50572914,2023,Qtr 2,April,23,Product Quality,8858288,"Nothing to complain about, but nothing exceptional.",8731122718,4,Neutral
17805991,2023,Qtr 2,April,23,Product Quality,8661092,Taste was not as expected.,7678251499,2,Negative
12967305,2023,Qtr 2,April,24,App Experience,2702769,Customer service was very helpful.,9890817032,5,Positive
62807542,2023,Qtr 2,April,24,App Experience,6219685,"Delivery was fine, but the product could be better.",7110044004,3,Neutral
27955158,2023,Qtr 2,April,24,App Experience,1253497,Good selection of products.,4507702369,5,Positive
19461681,2023,Qtr 2,April,24,Customer Service,10866790,Customer service was not helpful.,2405953783,5,Negative
10796846,2023,Qtr 2,April,24,Customer Service,4816322,Items were in perfect condition.,135053432,4,Positive
77862447,2023,Qtr 2,April,24,Delivery,6005487,"Delivery was fine, but the product could be better.",2438302298,3,Neutral
88965399,2023,Qtr 2,April,24,Delivery,6784407,"Excellent quality, will buy again!",3717703595,4,Positive
78394303,2023,Qtr 2,April,24,Product Quality,8056248,Very fresh and well-packaged.,653610300,5,Positive
97286925,2023,Qtr 2,April,25,App Experience,9142491,Customer service was very helpful.,7857904467,5,Positive
188838,2023,Qtr 2,April,25,App Experience,4219934,"It was okay, nothing special.",3447085029,3,Neutral
6398761,2023,Qtr 2,April,25,App Experience,7369154,The product met my expectations.,747347782,4,Neutral
22321208,2023,Qtr 2,April,25,Customer Service,8624078,Items were in perfect condition.,7524467684,5,Positive
92636025,2023,Qtr 2,April,25,Customer Service,1504712,"Overall good experience, thank you!",4152441944,5,Positive
77559557,2023,Qtr 2,April,25,Delivery,258023,"Delivery was fine, but the product could be better.",3539286337,3,Neutral
40563029,2023,Qtr 2,April,25,Delivery,6144760,Delivery was late and I was unhappy.,5572475750,3,Negative
4789829,2023,Qtr 2,April,25,Delivery,382913,"It was okay, nothing special.",4028185110,4,Neutral
45804389,2023,Qtr 2,April,25,Delivery,356447,Very disappointed with the quality.,6654736751,1,Negative
11616535,2023,Qtr 2,April,25,Product Quality,1258811,"Average experience, could improve.",7271609994,4,Neutral
70798876,2023,Qtr 2,April,25,Product Quality,6665325,Customer service was not helpful.,1014190951,2,Negative
119120973,2023,Qtr 2,April,25,Product Quality,5364238,Delivery was late and I was unhappy.,18423160310,5,Negative
87220860,2023,Qtr 2,April,26,App Experience,6523110,Good selection of products.,1497256618,4,Positive
54222320,2023,Qtr 2,April,26,App Experience,2429889,I had a bad experience.,7518488485,1,Negative
91243571,2023,Qtr 2,April,26,App Experience,580986,Taste was not as expected.,6240982373,2,Negative
36833857,2023,Qtr 2,April,26,Customer Service,11042,Good selection of products.,1320638425,4,Positive
28663279,2023,Qtr 2,April,26,Customer Service,8553394,Very disappointed with the quality.,9490161602,1,Negative
48358028,2023,Qtr 2,April,26,Customer Service,2137479,Very fresh and well-packaged.,7719808335,5,Positive
26199489,2023,Qtr 2,April,26,Delivery,121425,"Nothing to complain about, but nothing exceptional.",8195544338,4,Neutral
12500465,2023,Qtr 2,April,26,Product Quality,3170339,Very fresh and well-packaged.,8487733248,4,Positive
88866835,2023,Qtr 2,April,27,App Experience,8600331,"Excellent quality, will buy again!",6962624734,4,Positive
21201299,2023,Qtr 2,April,27,App Experience,6335870,"Overall good experience, thank you!",4948925080,4,Positive
22077605,2023,Qtr 2,April,27,App Experience,5799744,Product was damaged during delivery.,2770948451,3,Negative
89412038,2023,Qtr 2,April,27,App Experience,3667498,Taste was not as expected.,2361722422,2,Negative
65963876,2023,Qtr 2,April,27,App Experience,7533254,The product met my expectations.,7906004940,3,Neutral
65426878,2023,Qtr 2,April,28,App Experience,8382415,Items were missing from my order.,5841260317,1,Negative
9347990,2023,Qtr 2,April,28,Delivery,3164637,Great prices and fast delivery!,9576684860,5,Positive
15534747,2023,Qtr 2,April,28,Product Quality,2434820,Customer service was very helpful.,6999060704,5,Positive
34768050,2023,Qtr 2,April,28,Product Quality,7772418,Great prices and fast delivery!,4494390731,5,Positive
10418604,2023,Qtr 2,April,28,Product Quality,2696658,Items were missing from my order.,2570640420,2,Negative
30979436,2023,Qtr 2,April,29,App Experience,6618208,The order was incorrect.,8977771682,1,Negative
80315623,2023,Qtr 2,April,29,App Experience,7972447,The product met my expectations.,7212771842,4,Neutral
81337068,2023,Qtr 2,April,29,Delivery,9574804,Taste was not as expected.,5890338566,1,Negative
29324437,2023,Qtr 2,April,30,App Experience,7125541,"It was okay, nothing special.",7416160835,3,Neutral
80833965,2023,Qtr 2,April,30,App Experience,3978480,Not worth the price I paid.,8044366071,1,Negative
98088303,2023,Qtr 2,April,30,App Experience,860245,The product met my expectations.,3748957111,3,Neutral
38420886,2023,Qtr 2,April,30,Customer Service,7292721,"It was okay, nothing special.",8708211566,3,Neutral
51476157,2023,Qtr 2,April,30,Customer Service,2650144,Not worth the price I paid.,5512907,3,Negative
15661674,2023,Qtr 2,April,30,Customer Service,3834361,The product met my expectations.,5536024334,3,Neutral
43367112,2023,Qtr 2,April,30,Delivery,2446092,Great prices and fast delivery!,9924696305,5,Positive
47822591,2023,Qtr 2,April,30,Delivery,9028323,The packaging was poor.,4903335316,3,Negative
61763552,2023,Qtr 2,April,30,Product Quality,420964,"Average experience, could improve.",3851744248,4,Neutral
90745023,2023,Qtr 2,April,30,Product Quality,5169467,I had a bad experience.,8016651984,3,Negative
7591711,2023,Qtr 2,April,30,Product Quality,6192529,Taste was not as expected.,6029394789,2,Negative
23755474,2023,Qtr 2,May,1,App Experience,5855190,The order was incorrect.,4285804383,2,Negative
39093069,2023,Qtr 2,May,1,Customer Service,6260794,The order was incorrect.,2148242015,3,Negative
85561151,2023,Qtr 2,May,1,Customer Service,9538852,The packaging was poor.,5233331050,3,Negative
5961261,2023,Qtr 2,May,1,Delivery,5883678,"Excellent quality, will buy again!",9030686359,4,Positive
31537100,2023,Qtr 2,May,1,Delivery,7466754,I had a bad experience.,5170777528,1,Negative
84456355,2023,Qtr 2,May,1,Delivery,1401798,Items were missing from my order.,7666131311,3,Negative
58974323,2023,Qtr 2,May,1,Product Quality,946859,Product was damaged during delivery.,2255745327,3,Negative
42012717,2023,Qtr 2,May,2,App Experience,2115852,"Delivery was fine, but the product could be better.",939966106,4,Neutral
61753272,2023,Qtr 2,May,2,App Experience,5784630,"It was okay, nothing special.",4495977117,3,Neutral
49617892,2023,Qtr 2,May,2,App Experience,9119649,Not worth the price I paid.,3082165628,1,Negative
78209683,2023,Qtr 2,May,2,Customer Service,1259964,Not worth the price I paid.,5903638531,3,Negative
157672724,2023,Qtr 2,May,2,Customer Service,3596742,The product met my expectations.,18747579105,7,Neutral
12755730,2023,Qtr 2,May,3,Customer Service,8194534,Customer service was not helpful.,6231586256,2,Negative
88866835,2023,Qtr 2,May,3,Customer Service,3308874,"Overall good experience, thank you!",525741957,4,Positive
66943324,2023,Qtr 2,May,3,Customer Service,2945788,Taste was not as expected.,4033626537,1,Negative
44557943,2023,Qtr 2,May,3,Customer Service,6698770,The product met my expectations.,1945536198,4,Neutral
899941,2023,Qtr 2,May,3,Delivery,8438675,Delivery was late and I was unhappy.,7898867047,2,Negative
66130660,2023,Qtr 2,May,3,Delivery,1050921,The product met my expectations.,5012619147,3,Neutral
84993732,2023,Qtr 2,May,3,Delivery,8117237,Very fresh and well-packaged.,1837403174,4,Positive
84161531,2023,Qtr 2,May,3,Product Quality,2438647,"Excellent quality, will buy again!",689110145,5,Positive
45708879,2023,Qtr 2,May,3,Product Quality,9315691,Great prices and fast delivery!,4967241271,4,Positive
51119088,2023,Qtr 2,May,3,Product Quality,4779387,Not worth the price I paid.,981939883,3,Negative
49260858,2023,Qtr 2,May,3,Product Quality,516028,"Nothing to complain about, but nothing exceptional.",7267422945,4,Neutral
101818378,2023,Qtr 2,May,4,App Experience,14916473,Taste was not as expected.,11339261332,4,Negative
74172010,2023,Qtr 2,May,4,App Experience,2164847,The product met my expectations.,77053363,4,Neutral
59141605,2023,Qtr 2,May,4,Customer Service,9304078,"It was okay, nothing special.",4572338018,4,Neutral
21425168,2023,Qtr 2,May,4,Customer Service,8888295,The product met my expectations.,5360089735,3,Neutral
68419593,2023,Qtr 2,May,4,Delivery,756153,"Excellent quality, will buy again!",8018695018,4,Positive
70363568,2023,Qtr 2,May,4,Delivery,6479101,"Nothing to complain about, but nothing exceptional.",3499004322,3,Neutral
79592021,2023,Qtr 2,May,4,Delivery,8806220,Very happy with the service!,1251118825,5,Positive
6579892,2023,Qtr 2,May,4,Product Quality,8671993,"It was okay, nothing special.",1685382357,4,Neutral
60967677,2023,Qtr 2,May,4,Product Quality,4889229,The product met my expectations.,8494582006,3,Neutral
90162927,2023,Qtr 2,May,5,App Experience,9244967,Highly recommended!,8835538743,9,Positive
4758426,2023,Qtr 2,May,5,App Experience,3548365,Taste was not as expected.,6535672015,3,Negative
9450435,2023,Qtr 2,May,5,App Experience,140755,Very disappointed with the quality.,440721658,1,Negative
91196901,2023,Qtr 2,May,5,Customer Service,6182243,I had a bad experience.,3341228576,1,Negative
40387944,2023,Qtr 2,May,5,Customer Service,4002875,"Nothing to complain about, but nothing exceptional.",5708700204,4,Neutral
46686696,2023,Qtr 2,May,5,Delivery,2841360,Customer service was very helpful.,8185684967,4,Positive
92091019,2023,Qtr 2,May,5,Delivery,176838,Delivery was late and I was unhappy.,2664220988,2,Negative
71176678,2023,Qtr 2,May,5,Delivery,618104,Taste was not as expected.,4766571706,1,Negative
31831843,2023,Qtr 2,May,5,Product Quality,108019,"Average experience, could improve.",869629562,4,Neutral
77793357,2023,Qtr 2,May,5,Product Quality,11368416,"It was okay, nothing special.",9225975310,7,Neutral
49617892,2023,Qtr 2,May,5,Product Quality,2083582,Product was damaged during delivery.,4157869967,3,Negative
125196229,2023,Qtr 2,May,5,Product Quality,15848032,The product met my expectations.,13902502799,8,Neutral
61002154,2023,Qtr 2,May,5,Product Quality,593670,Very happy with the service!,259622674,4,Positive
61618079,2023,Qtr 2,May,6,App Experience,9342925,Good selection of products.,339410846,4,Positive
67708491,2023,Qtr 2,May,6,App Experience,1806264,Not worth the price I paid.,59461109,1,Negative
41194825,2023,Qtr 2,May,6,App Experience,218118,Very disappointed with the quality.,8838095431,1,Negative
10524732,2023,Qtr 2,May,6,Customer Service,5356601,"Average experience, could improve.",7111337755,4,Neutral
9274874,2023,Qtr 2,May,6,Customer Service,6463680,Good selection of products.,1444371693,4,Positive
193243442,2023,Qtr 2,May,6,Customer Service,9983110,Items were missing from my order.,4960571816,5,Negative
75928073,2023,Qtr 2,May,6,Customer Service,28432,"Nothing to complain about, but nothing exceptional.",3423995261,3,Neutral
93826036,2023,Qtr 2,May,6,Delivery,6488994,"Excellent quality, will buy again!",9850673433,5,Positive
69908484,2023,Qtr 2,May,6,Delivery,6489246,Will definitely order again.,3098655541,5,Positive
70220141,2023,Qtr 2,May,6,Product Quality,4528424,Delivery was late and I was unhappy.,5095558661,1,Negative
85340038,2023,Qtr 2,May,6,Product Quality,3968312,Will definitely order again.,8756001290,4,Positive
9796585,2023,Qtr 2,May,7,Customer Service,2595784,Customer service was not helpful.,5305428485,1,Negative
95371787,2023,Qtr 2,May,7,Customer Service,7008107,Delivery was late and I was unhappy.,1742951029,1,Negative
21658322,2023,Qtr 2,May,7,Customer Service,2263184,Great prices and fast delivery!,5448628635,4,Positive
81088747,2023,Qtr 2,May,7,Customer Service,6273223,Items were missing from my order.,7932879650,1,Negative
9274874,2023,Qtr 2,May,7,Delivery,4641545,"It was okay, nothing special.",9510912773,4,Neutral
85474732,2023,Qtr 2,May,7,Product Quality,7211256,Items were missing from my order.,1666202264,2,Negative
58415368,2023,Qtr 2,May,7,Product Quality,8015584,Product was damaged during delivery.,8955500595,1,Negative
11446157,2023,Qtr 2,May,8,App Experience,453891,"Nothing to complain about, but nothing exceptional.",8056162498,3,Neutral
62917794,2023,Qtr 2,May,8,Customer Service,2126245,Customer service was very helpful.,1931703221,5,Positive
49795571,2023,Qtr 2,May,8,Customer Service,113770,"Delivery was fine, but the product could be better.",1731312620,3,Neutral
73363613,2023,Qtr 2,May,8,Customer Service,4654856,Good selection of products.,5013572642,5,Positive
87641623,2023,Qtr 2,May,8,Customer Service,7567102,"It was okay, nothing special.",5130246751,4,Neutral
60319216,2023,Qtr 2,May,8,Customer Service,7435143,The product met my expectations.,9230099449,4,Neutral
77869660,2023,Qtr 2,May,8,Delivery,6059980,Delivery was late and I was unhappy.,3482827003,3,Negative
85378643,2023,Qtr 2,May,8,Delivery,10467390,"It was okay, nothing special.",5136652231,6,Neutral
42723554,2023,Qtr 2,May,8,Delivery,5527183,Items were in perfect condition.,3742575364,5,Positive
68714053,2023,Qtr 2,May,8,Delivery,3521174,Taste was not as expected.,7038758506,2,Negative
8791577,2023,Qtr 2,May,8,Delivery,382551,Very fresh and well-packaged.,9603256001,5,Positive
99695529,2023,Qtr 2,May,8,Product Quality,1658451,"Delivery was fine, but the product could be better.",1918416669,4,Neutral
84953008,2023,Qtr 2,May,8,Product Quality,7459110,"It was okay, nothing special.",8054387790,4,Neutral
1342184,2023,Qtr 2,May,8,Product Quality,7503579,The product met my expectations.,7995971909,3,Neutral
75836905,2023,Qtr 2,May,9,App Experience,5704185,Customer service was not helpful.,7754237266,3,Negative
95590889,2023,Qtr 2,May,9,App Experience,8255141,"It was okay, nothing special.",3580010065,4,Neutral
31389750,2023,Qtr 2,May,9,App Experience,1796471,"Overall good experience, thank you!",1966054573,5,Positive
