Sum of product_id,Sum of campaign_id,campaign_name,channel,Sum of clicks,Sum of conversions,Year,Quarter,Month,Day,Sum of impressions,Sum of revenue_generated,Sum of roas,Sum of spend,target_audience
9310920091,273880,App Push Notification,Email,865,25,2024,Qtr 2,April,24,7276,3128.73,3.76,1085.78,Premium
9310920091,524798,App Push Notification,Email,716,32,2024,Qtr 2,April,27,9949,7935.94,3.18,1419.18,Inactive
9310920091,421723,App Push Notification,Email,697,76,2024,Qtr 2,April,30,5537,2134.64,2.23,4286.01,Inactive
9310920091,55823,App Push Notification,Email,817,57,2024,Qtr 2,May,2,9047,9928.87,2.22,1084.64,Premium
9310920091,800636,App Push Notification,Email,811,38,2024,Qtr 2,May,12,1931,8229.91,2.02,4948.62,New Users
9310920091,129322,App Push Notification,Email,697,41,2024,Qtr 2,May,13,9677,2131.59,3.64,3052.87,Premium
9310920091,324787,App Push Notification,Email,595,26,2024,Qtr 2,May,14,3820,9624.45,2.23,1486.86,New Users
9310920091,351815,App Push Notification,Email,491,55,2024,Qtr 2,May,20,8078,8602.8,1.6,2980.42,Premium
9310920091,548790,App Push Notification,Email,933,51,2024,Qtr 2,May,24,2602,4627.14,2.44,3340.26,Inactive
9310920091,489018,App Push Notification,Email,570,81,2024,Qtr 2,May,30,7706,7212.39,2.45,3652.09,New Users
9310920091,219845,App Push Notification,Email,623,41,2024,Qtr 2,June,1,4208,7627.63,3.58,3648.4,Inactive
9310920091,5729,App Push Notification,Email,129,26,2024,Qtr 2,June,4,8765,9818.5,1.91,3726.59,Inactive
9310920091,672603,App Push Notification,Email,543,92,2024,Qtr 2,June,6,7179,5515.45,1.7,2799.67,New Users
9310920091,684140,App Push Notification,Email,941,61,2024,Qtr 2,June,13,3071,4070.75,3.47,1588.88,New Users
9310920091,704835,App Push Notification,Email,563,32,2024,Qtr 2,June,17,5758,5825.97,1.69,1431.46,Inactive
9310920091,818942,App Push Notification,Email,220,59,2024,Qtr 2,June,28,1498,3284.97,3.29,4045.16,New Users
9310920091,726827,App Push Notification,Email,637,46,2024,Qtr 3,July,14,8767,5082.43,2.12,2575.69,Inactive
9310920091,219890,App Push Notification,Email,484,23,2024,Qtr 3,July,15,9552,5463.66,3.41,3512.99,Inactive
9310920091,307740,App Push Notification,Email,187,44,2024,Qtr 3,July,16,6777,3007.54,3.12,3262.53,Premium
9310920091,183782,App Push Notification,Email,918,86,2024,Qtr 3,July,18,2867,8747.87,1.52,4764.01,All
9310920091,110614,App Push Notification,Email,959,66,2024,Qtr 3,July,20,4130,7480.82,2.5,3815.76,Inactive
9310920091,538814,App Push Notification,Email,288,94,2024,Qtr 3,July,25,3384,6123.9,3.63,3041.61,New Users
9310920091,27041,App Push Notification,Email,957,12,2024,Qtr 3,July,27,2523,9873.97,3.37,3603.22,Premium
9310920091,521777,App Push Notification,Email,486,31,2024,Qtr 3,July,30,8573,2925.47,3.44,4756.98,Premium
9310920091,580558,App Push Notification,Email,150,38,2024,Qtr 3,August,14,6278,6084.29,3.85,1668.33,Inactive
9310920091,861794,App Push Notification,Email,167,46,2024,Qtr 3,August,24,3989,9062.97,2.43,1339.93,Premium
9310920091,868612,App Push Notification,Email,825,80,2024,Qtr 3,August,25,9760,9270.58,2.5,1543.32,New Users
9310920091,908997,App Push Notification,Email,853,40,2024,Qtr 3,August,29,9581,3123.29,2.28,2550.54,Premium
9310920091,616667,App Push Notification,Email,368,100,2024,Qtr 3,September,7,7132,4948.8,2.32,4210.77,New Users
9310920091,388343,App Push Notification,Email,762,63,2024,Qtr 3,September,15,7205,7690.23,3.44,1052.25,All
9310920091,889374,App Push Notification,Email,877,48,2024,Qtr 3,September,19,3543,8160.26,2.55,3446.31,Inactive
9310920091,891650,App Push Notification,Email,472,88,2024,Qtr 3,September,22,6100,4606.2,3.09,1659.16,Premium
9310920091,287769,App Push Notification,Email,206,17,2024,Qtr 3,September,24,8770,9175.23,1.81,2375.52,Premium
9310920091,182644,App Push Notification,Email,780,48,2024,Qtr 3,September,29,1185,9066.61,3.54,3687.23,Inactive
9310920091,161133,App Push Notification,Email,869,16,2024,Qtr 4,October,3,6874,3025.99,2.88,1642.59,New Users
9310920091,452929,App Push Notification,Email,710,37,2024,Qtr 4,October,6,3100,7681.84,2.9,4313.18,All
9310920091,878025,App Push Notification,Email,889,55,2024,Qtr 4,October,7,1081,6710.8,2.55,1227.18,All
9310920091,981243,App Push Notification,Email,433,31,2024,Qtr 4,October,8,2812,8772.01,2.52,4413.07,Premium
9310920091,390634,App Push Notification,Email,361,94,2024,Qtr 4,October,15,8930,4795.86,3.29,1510.67,Premium
9310920091,8328,App Push Notification,Email,747,63,2024,Qtr 4,October,21,3212,7024.84,2.44,3964.61,All
9310920091,680570,App Push Notification,Email,202,34,2024,Qtr 4,October,25,7010,7806.21,2.99,1599.34,Inactive
9310920091,42263,App Push Notification,Email,258,81,2024,Qtr 4,October,26,1723,8570.27,2.02,1558.93,Inactive
9310920091,928724,App Push Notification,Email,660,36,2024,Qtr 4,October,29,8668,2757.27,3.05,3904.68,New Users
9310920091,855895,App Push Notification,Email,873,86,2024,Qtr 4,October,31,8796,3999.7,2.98,2339.85,Premium
9310920091,473315,App Push Notification,Email,987,53,2024,Qtr 4,November,1,5817,5119.87,2.07,4371.4,New Users
9310920091,627085,App Push Notification,Email,130,66,2024,Qtr 4,November,3,6291,2649.48,3.23,4644.01,All
9310920091,875646,App Push Notification,Email,937,21,2024,Qtr 4,November,5,4752,9152.99,2.14,3584.76,Premium
9310920091,281551,App Push Notification,SMS,258,79,2023,Qtr 1,March,20,1175,6159.5,3.25,4582.31,New Users
9310920091,999950,App Push Notification,SMS,388,82,2023,Qtr 1,March,23,2362,4993.38,2.23,2454.03,New Users
9310920091,269931,App Push Notification,SMS,635,40,2023,Qtr 1,March,27,5962,6108.74,3.91,4000.94,Premium
9310920091,129327,App Push Notification,SMS,644,77,2023,Qtr 1,March,28,3877,6142.99,2.49,2547.18,Inactive
9310920091,314738,App Push Notification,SMS,665,49,2023,Qtr 2,April,16,5776,7201.74,2.33,4563.33,Inactive
9310920091,574873,App Push Notification,SMS,634,42,2023,Qtr 2,April,18,9681,3028.84,2.37,1246.55,All
9310920091,820037,App Push Notification,SMS,738,40,2023,Qtr 2,April,29,2015,3433.97,3.43,4032.39,Inactive
9310920091,994496,App Push Notification,SMS,322,72,2023,Qtr 2,May,1,9667,5847,3.91,4537.64,All
9310920091,515134,App Push Notification,SMS,165,62,2023,Qtr 2,May,5,1482,9233.1,3.3,3927.43,Premium
9310920091,680945,App Push Notification,SMS,790,21,2023,Qtr 2,May,8,4448,8223.6,2.71,1508.5,Inactive
9310920091,769087,App Push Notification,SMS,211,20,2023,Qtr 2,May,11,1721,3652.05,2.45,4935.87,All
9310920091,115385,App Push Notification,SMS,913,13,2023,Qtr 2,May,15,1128,8250.26,2.1,1856.37,Inactive
9310920091,172859,App Push Notification,SMS,176,67,2023,Qtr 2,May,25,5146,9770.5,1.57,4470.79,New Users
9310920091,386827,App Push Notification,SMS,112,85,2023,Qtr 2,June,1,5244,8653.29,3.39,4712.44,Inactive
9310920091,153735,App Push Notification,SMS,612,90,2023,Qtr 2,June,2,3591,5937.43,3.19,3503.65,Premium
9310920091,744926,App Push Notification,SMS,163,85,2023,Qtr 2,June,8,6573,2312.97,3.78,2220.33,New Users
9310920091,917664,App Push Notification,SMS,315,64,2023,Qtr 2,June,10,9059,7126.76,3.01,2529.12,Inactive
9310920091,703847,App Push Notification,SMS,291,46,2023,Qtr 2,June,11,5579,6510.25,2.48,3716.51,Inactive
9310920091,767837,App Push Notification,SMS,885,39,2023,Qtr 2,June,12,6348,4216.96,3.34,1757.8,Premium
9310920091,608780,App Push Notification,SMS,102,62,2023,Qtr 2,June,13,5979,7585.38,1.84,2516.95,All
9310920091,350266,App Push Notification,SMS,539,85,2023,Qtr 2,June,19,7275,8311.55,3.59,4805.2,Inactive
9310920091,141430,App Push Notification,SMS,923,48,2023,Qtr 2,June,20,4949,2634.61,2.47,4548.78,Premium
9310920091,130334,App Push Notification,SMS,756,53,2023,Qtr 2,June,22,8881,3306.94,1.82,1363.24,New Users
9310920091,457659,App Push Notification,SMS,841,79,2023,Qtr 2,June,28,1427,3219.34,3.14,4081.54,Premium
9310920091,424201,App Push Notification,SMS,169,70,2023,Qtr 3,July,3,5772,4986.42,1.58,3390.48,New Users
9310920091,661714,App Push Notification,SMS,777,64,2023,Qtr 3,July,15,3753,8812.09,3.38,2350.89,Premium
9310920091,452388,App Push Notification,SMS,774,91,2023,Qtr 3,July,18,3887,5814.28,2.16,4840.78,Premium
9310920091,962687,App Push Notification,SMS,294,29,2023,Qtr 3,July,23,1238,9955.25,1.71,1842.05,Premium
9310920091,556828,App Push Notification,SMS,610,60,2023,Qtr 3,July,25,2290,3905.34,1.53,3496.61,All
9310920091,783017,App Push Notification,SMS,361,64,2023,Qtr 3,August,4,9581,5656.45,2.83,2069.52,Inactive
9310920091,892504,App Push Notification,SMS,239,37,2023,Qtr 3,August,8,6475,9041.61,3.46,4464.94,Inactive
9310920091,543841,App Push Notification,SMS,516,97,2023,Qtr 3,August,9,1777,2921.51,3.49,1848.09,New Users
9310920091,54804,App Push Notification,SMS,559,33,2023,Qtr 3,August,11,1376,6952.36,3.89,2535,All
9310920091,506275,App Push Notification,SMS,646,94,2023,Qtr 3,August,18,5446,7334.36,3.52,2235.85,All
9310920091,926807,App Push Notification,SMS,967,46,2023,Qtr 3,August,21,3827,3802.1,2.69,2355.46,Inactive
9310920091,284949,App Push Notification,SMS,764,35,2023,Qtr 3,August,26,3721,8825.54,3.54,1857.89,Premium
9310920091,556631,App Push Notification,SMS,301,12,2023,Qtr 3,August,27,5793,5975.3,1.68,2783.96,Premium
9310920091,116331,App Push Notification,SMS,750,31,2023,Qtr 3,September,6,5713,6835.62,3.72,4653.64,New Users
9310920091,208761,App Push Notification,SMS,568,99,2023,Qtr 3,September,9,4582,9198.19,2.48,1974.02,Inactive
9310920091,416177,App Push Notification,SMS,272,24,2023,Qtr 3,September,10,5239,5127.94,3.34,3674.11,All
9310920091,814073,App Push Notification,SMS,125,30,2023,Qtr 3,September,11,4148,5143.96,3.64,2888.55,New Users
9310920091,131363,App Push Notification,SMS,970,71,2023,Qtr 3,September,17,9654,2434.83,1.51,3882.37,Premium
9310920091,611110,App Push Notification,SMS,922,50,2023,Qtr 3,September,24,5082,8175.61,1.69,2583.16,New Users
9310920091,533481,App Push Notification,SMS,489,77,2023,Qtr 3,September,30,7360,9861.55,2.6,2505.92,New Users
9310920091,685617,App Push Notification,SMS,814,17,2023,Qtr 4,October,6,1158,8569.78,2.55,2778.26,Premium
9310920091,694362,App Push Notification,SMS,869,80,2023,Qtr 4,October,8,2093,4412.7,1.87,2543.02,Inactive
9310920091,337486,App Push Notification,SMS,726,31,2023,Qtr 4,October,10,4265,2768.06,3.47,4808.75,New Users
9310920091,901637,App Push Notification,SMS,505,22,2023,Qtr 4,October,12,6570,8020.23,3.94,1796.62,Inactive
9310920091,894256,App Push Notification,SMS,808,15,2023,Qtr 4,October,15,3483,9119.25,1.84,3760.41,Premium
9310920091,730601,App Push Notification,SMS,861,85,2023,Qtr 4,October,21,3504,2946.3,1.79,2980.78,Premium
9310920091,404539,App Push Notification,SMS,663,36,2023,Qtr 4,October,23,4057,2238.69,2.36,1006.5,Premium
9310920091,359808,App Push Notification,SMS,746,12,2023,Qtr 4,October,31,8487,7298.83,2.05,3479.69,Inactive
9310920091,846532,App Push Notification,SMS,423,66,2023,Qtr 4,November,4,3960,4947.09,2.83,2809.79,Inactive
9310920091,426826,App Push Notification,SMS,865,99,2023,Qtr 4,November,6,4270,6461.11,2.49,1315.34,Inactive
9310920091,21013,App Push Notification,SMS,354,32,2023,Qtr 4,November,9,4558,8937.99,2.67,2838.41,Premium
9310920091,515077,App Push Notification,SMS,535,49,2023,Qtr 4,November,13,2552,3599.18,3.71,1391.09,Inactive
9310920091,365215,App Push Notification,SMS,787,54,2023,Qtr 4,November,14,5986,3120.98,2.76,1837.73,New Users
9310920091,150424,App Push Notification,SMS,742,17,2023,Qtr 4,November,23,4536,8618.12,3.02,3985.84,All
9310920091,195292,App Push Notification,SMS,322,66,2023,Qtr 4,November,25,1262,3938.57,2.56,4070.68,Inactive
9310920091,95061,App Push Notification,SMS,809,92,2023,Qtr 4,November,26,8803,8832.67,1.69,1103.43,New Users
9310920091,679212,App Push Notification,SMS,687,24,2023,Qtr 4,November,28,8574,6522.26,3.57,2590.46,Inactive
9310920091,140831,App Push Notification,SMS,593,29,2023,Qtr 4,December,2,1008,4484.38,3.17,3451.35,New Users
9310920091,169484,App Push Notification,SMS,156,53,2023,Qtr 4,December,10,3014,3864.04,3.22,3288.24,All
9310920091,624861,App Push Notification,SMS,371,92,2023,Qtr 4,December,14,1562,2676.76,2.76,2035.57,Premium
9310920091,610154,App Push Notification,SMS,145,22,2023,Qtr 4,December,21,3061,4528.99,3.73,2829.46,New Users
9310920091,242687,App Push Notification,SMS,501,93,2023,Qtr 4,December,26,1942,4028.84,1.83,2606.09,Premium
9310920091,355919,App Push Notification,SMS,958,16,2023,Qtr 4,December,29,3076,7863.81,2.85,2064.76,All
9310920091,965694,App Push Notification,SMS,854,57,2024,Qtr 1,January,3,7131,3251.54,2.54,3485.89,All
9310920091,951586,App Push Notification,SMS,720,20,2024,Qtr 1,January,7,6959,3604.87,2.21,3369.11,All
9310920091,747767,App Push Notification,SMS,380,36,2024,Qtr 1,January,9,4988,5281.03,2.24,4806.84,Premium
9310920091,44684,App Push Notification,SMS,236,84,2024,Qtr 1,January,14,2745,7139.62,3.95,1456.71,Premium
9310920091,534114,App Push Notification,SMS,637,48,2024,Qtr 1,January,15,5579,9011.59,1.94,3748.5,Inactive
9310920091,447080,App Push Notification,SMS,320,78,2024,Qtr 1,January,16,5967,7394.68,3.17,2173.06,Inactive
9310920091,833561,App Push Notification,SMS,521,61,2024,Qtr 1,January,18,1452,3521.31,2.46,1017.16,All
9310920091,175472,App Push Notification,SMS,596,89,2024,Qtr 1,January,20,2906,4359.12,3.78,4577.3,New Users
9310920091,458463,App Push Notification,SMS,520,14,2024,Qtr 1,February,10,2968,9058.71,3.16,4438.01,New Users
9310920091,639737,App Push Notification,SMS,868,61,2024,Qtr 1,February,12,6316,4715.67,1.57,1455.9,New Users
9310920091,966482,App Push Notification,SMS,552,64,2024,Qtr 1,February,13,4171,9531.45,2.27,1753.79,Inactive
9310920091,485208,App Push Notification,SMS,165,27,2024,Qtr 1,February,15,1191,8349.32,3.39,3463.61,New Users
9310920091,910671,App Push Notification,SMS,472,14,2024,Qtr 1,February,19,5605,8691.95,3.29,3707.94,Premium
9310920091,918248,App Push Notification,SMS,333,63,2024,Qtr 1,February,23,4370,4156.82,3.62,2700.7,All
9310920091,174580,App Push Notification,SMS,138,19,2024,Qtr 1,February,24,6261,5280.85,2.87,2310.85,Inactive
9310920091,918240,App Push Notification,SMS,959,79,2024,Qtr 1,February,28,1776,5866.91,2.97,2006.36,New Users
9310920091,39447,App Push Notification,SMS,841,38,2024,Qtr 1,March,2,2090,6998.9,1.92,2510.46,Premium
9310920091,441650,App Push Notification,SMS,408,94,2024,Qtr 1,March,8,7467,2629.15,3.71,2408.69,All
9310920091,573637,App Push Notification,SMS,571,44,2024,Qtr 1,March,9,9112,5104.19,3.49,2846.82,Premium
9310920091,748154,App Push Notification,SMS,337,50,2024,Qtr 1,March,15,2935,8080.02,2.69,4319.2,New Users
9310920091,171869,App Push Notification,SMS,934,26,2024,Qtr 1,March,20,9764,9686.32,1.67,1118.46,Inactive
9310920091,662344,App Push Notification,SMS,388,73,2024,Qtr 1,March,27,5036,4621.48,2.19,1793.06,All
9310920091,277194,App Push Notification,SMS,877,32,2024,Qtr 2,April,2,3588,8361.12,3.28,4670.88,Premium
9310920091,794762,App Push Notification,SMS,472,32,2024,Qtr 2,April,5,8010,7477.24,3.36,2231.01,Inactive
9310920091,657226,App Push Notification,SMS,843,87,2024,Qtr 2,April,8,1012,2150.85,1.84,3657.33,New Users
9310920091,794753,App Push Notification,SMS,360,79,2024,Qtr 2,April,9,6692,5215.26,2.53,4736.48,New Users
9310920091,505473,App Push Notification,SMS,950,46,2024,Qtr 2,April,15,3673,6788.63,3.47,1104.18,Inactive
9310920091,7705,App Push Notification,SMS,504,56,2024,Qtr 2,April,25,8726,3033.39,1.87,2248.38,Premium
9310920091,739866,App Push Notification,SMS,926,75,2024,Qtr 2,April,26,9578,5337.7,3.84,2591.9,Premium
9310920091,128692,App Push Notification,SMS,449,25,2024,Qtr 2,April,28,5521,3844.97,3.98,3762.9,All
9310920091,576805,App Push Notification,SMS,268,85,2024,Qtr 2,May,1,2965,2030.94,3.09,1216.59,Inactive
9310920091,109552,App Push Notification,SMS,905,53,2024,Qtr 2,May,4,2653,9851.67,1.7,2109.34,Inactive
9310920091,950610,App Push Notification,SMS,285,73,2024,Qtr 2,May,5,3566,3002.92,3.71,2932,All
9310920091,740172,App Push Notification,SMS,748,21,2024,Qtr 2,May,7,9543,3226.27,2.24,4855.95,All
9310920091,277648,App Push Notification,SMS,842,20,2024,Qtr 2,May,11,6731,9866.11,2.28,4499.04,New Users
9310920091,106316,App Push Notification,SMS,426,18,2024,Qtr 2,May,15,6028,8739.17,2.12,1037.23,New Users
9310920091,329703,App Push Notification,SMS,137,48,2024,Qtr 2,May,26,5943,4778.36,3.1,1714.06,New Users
9310920091,693503,App Push Notification,SMS,704,26,2024,Qtr 2,May,27,7196,8579.35,2.73,1291.65,Premium
9310920091,919298,App Push Notification,SMS,377,16,2024,Qtr 2,June,7,4261,4160.18,3.36,2117.69,Premium
9310920091,375231,App Push Notification,SMS,768,36,2024,Qtr 2,June,9,2454,5370.16,1.51,2924.82,All
9310920091,254950,App Push Notification,SMS,709,99,2024,Qtr 2,June,15,3649,7122.19,1.64,4749.37,Inactive
9310920091,402032,App Push Notification,SMS,334,91,2024,Qtr 2,June,21,5473,8320.97,2.87,3286.49,All
9310920091,754004,App Push Notification,SMS,917,27,2024,Qtr 2,June,22,2490,6266.45,2.03,4603.79,Premium
9310920091,7847,App Push Notification,SMS,955,78,2024,Qtr 2,June,24,4556,3696.71,3.11,1163.12,All
9310920091,186094,App Push Notification,SMS,402,50,2024,Qtr 3,July,2,5915,2233.47,2.87,2214.75,Inactive
9310920091,273112,App Push Notification,SMS,890,60,2024,Qtr 3,July,4,4825,6051.97,3.51,4971.96,New Users
9310920091,751624,App Push Notification,SMS,596,50,2024,Qtr 3,July,6,7284,5175.76,1.56,2584,Inactive
9310920091,888464,App Push Notification,SMS,141,43,2024,Qtr 3,July,11,2956,5658.82,2.2,4048.42,New Users
9310920091,856974,App Push Notification,SMS,748,66,2024,Qtr 3,July,13,3773,4944.02,2.64,3245.65,New Users
9310920091,70917,App Push Notification,SMS,800,80,2024,Qtr 3,July,17,3656,4051.96,3.92,1558.91,All
9310920091,751406,App Push Notification,SMS,381,89,2024,Qtr 3,July,22,4209,5557.25,1.94,1582.35,New Users
9310920091,605877,App Push Notification,SMS,898,38,2024,Qtr 3,July,28,9360,9100.76,3.37,3771.86,All
9310920091,571624,App Push Notification,SMS,190,17,2024,Qtr 3,July,31,7047,5145.17,2.47,4017.57,Inactive
9310920091,260331,App Push Notification,SMS,903,94,2024,Qtr 3,August,1,7251,3160.04,3.63,4266.24,Premium
9310920091,944188,App Push Notification,SMS,519,95,2024,Qtr 3,August,4,7130,3850.61,3.4,1483.22,New Users
9310920091,101610,App Push Notification,SMS,237,20,2024,Qtr 3,August,8,3940,7838.27,1.68,4125.25,Inactive
9310920091,232926,App Push Notification,SMS,911,26,2024,Qtr 3,August,17,8650,8788.92,2.01,1391.03,Premium
9310920091,66048,App Push Notification,SMS,566,24,2024,Qtr 3,August,19,2693,9907.63,2.76,2435.35,New Users
9310920091,536852,App Push Notification,SMS,496,28,2024,Qtr 3,August,20,6864,7088.25,1.94,3701.18,New Users
9310920091,519542,App Push Notification,SMS,156,42,2024,Qtr 3,August,27,3973,2486.77,2.1,2188.12,Inactive
9310920091,947076,App Push Notification,SMS,711,29,2024,Qtr 3,August,28,6307,5753.52,3.96,1798.32,Inactive
