Year,Quarter,Month,Day,Sum of delivery_partner_id,delivery_status,Sum of delivery_time_minutes,Sum of order_id,Sum of distance_km,Year,Quarter,Month,Day,reasons_if_delayed
2024,Qtr 1,February,1,297163,On Time,14,29956660379,10.53,2024,Qtr 1,February,1,Traffic
2024,Qtr 1,February,1,139254,Significantly Delayed,66,14538147034,2.88,2024,Qtr 1,February,1,Traffic
2024,Qtr 1,February,2,365483,On Time,-17,33570002910,18.11,2024,Qtr 1,February,2,""
2024,Qtr 1,February,2,69376,On Time,5,4648811559,1.93,2024,Qtr 1,February,2,Traffic
2024,Qtr 1,February,2,149638,Slightly Delayed,33,19223571898,5.08,2024,Qtr 1,February,2,Traffic
2024,Qtr 1,February,3,157499,On Time,-5,20872890385,9.95,2024,Qtr 1,February,3,""
2024,Qtr 1,February,3,79756,On Time,3,10285373270,5.64,2024,Qtr 1,February,3,Traffic
2024,Qtr 1,February,3,87189,Significantly Delayed,39,8260810032,3.65,2024,Qtr 1,February,3,Traffic
2024,Qtr 1,February,3,280024,Slightly Delayed,46,24866123218,11.45,2024,Qtr 1,February,3,Traffic
2024,Qtr 1,February,4,21025,On Time,-2,2686390867,4.72,2024,Qtr 1,February,4,""
2024,Qtr 1,February,4,349139,On Time,11,26423822151,7.44,2024,Qtr 1,February,4,Traffic
2024,Qtr 1,February,4,66248,Slightly Delayed,14,4726427550,3.09,2024,Qtr 1,February,4,Traffic
2024,Qtr 1,February,5,65952,On Time,-7,11837212358,3.35,2024,Qtr 1,February,5,""
2024,Qtr 1,February,5,83971,On Time,2,8380133046,4.5,2024,Qtr 1,February,5,Traffic
2024,Qtr 1,February,6,224570,On Time,-13,23716135753,17.37,2024,Qtr 1,February,6,""
2024,Qtr 1,February,6,60947,On Time,5,114306835,3.9,2024,Qtr 1,February,6,Traffic
2024,Qtr 1,February,6,124363,Significantly Delayed,48,9126007754,3.77,2024,Qtr 1,February,6,Traffic
2024,Qtr 1,February,6,61956,Slightly Delayed,28,12028172032,7.09,2024,Qtr 1,February,6,Traffic
2024,Qtr 1,February,7,119553,On Time,-6,20636767555,9.53,2024,Qtr 1,February,7,""
2024,Qtr 1,February,7,106052,On Time,4,8161072152,4.32,2024,Qtr 1,February,7,Traffic
2024,Qtr 1,February,8,350719,On Time,-11,51360693470,21.74,2024,Qtr 1,February,8,""
2024,Qtr 1,February,8,107654,On Time,8,10819787138,2.46,2024,Qtr 1,February,8,Traffic
2024,Qtr 1,February,8,18521,Significantly Delayed,27,556665455,2.43,2024,Qtr 1,February,8,Traffic
2024,Qtr 1,February,8,75636,Slightly Delayed,9,2177917034,0.73,2024,Qtr 1,February,8,Traffic
2024,Qtr 1,February,9,347752,On Time,-5,12256080731,8.08,2024,Qtr 1,February,9,""
2024,Qtr 1,February,9,98846,On Time,5,14171713639,6.75,2024,Qtr 1,February,9,Traffic
2024,Qtr 1,February,9,66098,Significantly Delayed,17,7296733293,4.5,2024,Qtr 1,February,9,Traffic
2024,Qtr 1,February,9,88203,Slightly Delayed,21,17694238439,6.48,2024,Qtr 1,February,9,Traffic
2024,Qtr 1,February,10,258680,On Time,-8,31754755534,3.7,2024,Qtr 1,February,10,""
2024,Qtr 1,February,10,221354,On Time,10,30304112163,12.68,2024,Qtr 1,February,10,Traffic
2024,Qtr 1,February,10,60492,Significantly Delayed,25,8100314462,1.25,2024,Qtr 1,February,10,Traffic
2024,Qtr 1,February,10,337671,Slightly Delayed,68,22222829331,16.42,2024,Qtr 1,February,10,Traffic
2024,Qtr 1,February,11,318554,On Time,-18,40884116920,15.21,2024,Qtr 1,February,11,""
2024,Qtr 1,February,11,107740,On Time,5,8985996929,4.08,2024,Qtr 1,February,11,Traffic
2024,Qtr 1,February,11,18713,Significantly Delayed,23,7463392603,2.37,2024,Qtr 1,February,11,Traffic
2024,Qtr 1,February,11,41668,Slightly Delayed,14,2417680703,2.42,2024,Qtr 1,February,11,Traffic
2024,Qtr 1,February,12,109023,On Time,-4,3075068673,1.99,2024,Qtr 1,February,12,""
2024,Qtr 1,February,12,94514,On Time,5,14034052761,5.76,2024,Qtr 1,February,12,Traffic
2024,Qtr 1,February,12,138251,Significantly Delayed,42,15833927245,4.52,2024,Qtr 1,February,12,Traffic
2024,Qtr 1,February,13,333962,On Time,-13,42854398449,12.19,2024,Qtr 1,February,13,""
2024,Qtr 1,February,13,86280,On Time,6,15331580576,5.87,2024,Qtr 1,February,13,Traffic
2024,Qtr 1,February,13,129270,Slightly Delayed,51,32425962999,17.17,2024,Qtr 1,February,13,Traffic
2024,Qtr 1,February,14,17071,On Time,-2,3503438244,3.61,2024,Qtr 1,February,14,""
2024,Qtr 1,February,14,101698,On Time,3,16942600700,3.92,2024,Qtr 1,February,14,Traffic
2024,Qtr 1,February,15,11074,On Time,-5,4898477588,2.11,2024,Qtr 1,February,15,""
2024,Qtr 1,February,15,101856,On Time,3,12686194467,2.51,2024,Qtr 1,February,15,Traffic
2024,Qtr 1,February,15,19057,Slightly Delayed,8,8354866000,5,2024,Qtr 1,February,15,Traffic
2024,Qtr 1,February,16,333909,On Time,-18,25920130985,14.56,2024,Qtr 1,February,16,""
2024,Qtr 1,February,16,173369,On Time,7,18324478598,13.47,2024,Qtr 1,February,16,Traffic
2024,Qtr 1,February,16,99684,Significantly Delayed,26,3473012553,3.48,2024,Qtr 1,February,16,Traffic
2024,Qtr 1,February,17,241058,On Time,-9,10004142811,10.78,2024,Qtr 1,February,17,""
2024,Qtr 1,February,17,74712,On Time,5,5923573134,2.43,2024,Qtr 1,February,17,Traffic
2024,Qtr 1,February,17,122930,Significantly Delayed,46,7501177495,7.35,2024,Qtr 1,February,17,Traffic
2024,Qtr 1,February,17,9886,Slightly Delayed,10,3942174431,3.08,2024,Qtr 1,February,17,Traffic
2024,Qtr 1,February,18,129592,On Time,-10,18273011768,10.31,2024,Qtr 1,February,18,""
2024,Qtr 1,February,18,46175,On Time,5,3064828239,4.66,2024,Qtr 1,February,18,Traffic
2024,Qtr 1,February,18,77099,Slightly Delayed,38,19433482247,13.99,2024,Qtr 1,February,18,Traffic
2024,Qtr 1,February,19,55218,On Time,-2,6856986497,1.69,2024,Qtr 1,February,19,""
2024,Qtr 1,February,19,152873,On Time,6,14508807964,9.45,2024,Qtr 1,February,19,Traffic
2024,Qtr 1,February,19,8035,Significantly Delayed,19,6322372546,3.99,2024,Qtr 1,February,19,Traffic
2024,Qtr 1,February,19,1443,Slightly Delayed,7,1282422181,5,2024,Qtr 1,February,19,Traffic
2024,Qtr 1,February,20,80726,On Time,-1,7201868330,1.86,2024,Qtr 1,February,20,""
2024,Qtr 1,February,20,288750,On Time,12,10159604594,12.38,2024,Qtr 1,February,20,Traffic
2024,Qtr 1,February,20,49637,Significantly Delayed,17,2521197661,0.86,2024,Qtr 1,February,20,Traffic
2024,Qtr 1,February,20,151636,Slightly Delayed,44,18402395481,12.11,2024,Qtr 1,February,20,Traffic
2024,Qtr 1,February,21,258679,On Time,-16,29580708859,10.68,2024,Qtr 1,February,21,""
2024,Qtr 1,February,21,175413,On Time,6,18054278496,4.8,2024,Qtr 1,February,21,Traffic
2024,Qtr 1,February,21,69053,Slightly Delayed,23,9917346064,7.28,2024,Qtr 1,February,21,Traffic
2024,Qtr 1,February,22,166454,On Time,-7,29463016136,12.12,2024,Qtr 1,February,22,""
2024,Qtr 1,February,22,24395,On Time,4,9345418784,4.58,2024,Qtr 1,February,22,Traffic
2024,Qtr 1,February,22,137554,Slightly Delayed,25,9699485255,4.69,2024,Qtr 1,February,22,Traffic
2024,Qtr 1,February,23,113804,On Time,-5,12857587987,6.13,2024,Qtr 1,February,23,""
2024,Qtr 1,February,23,225425,On Time,9,12323376664,10.05,2024,Qtr 1,February,23,Traffic
2024,Qtr 1,February,23,85842,Significantly Delayed,49,11744529581,2.65,2024,Qtr 1,February,23,Traffic
2024,Qtr 1,February,23,114168,Slightly Delayed,28,9166619591,3.43,2024,Qtr 1,February,23,Traffic
2024,Qtr 1,February,24,161968,On Time,-10,13124463234,10.76,2024,Qtr 1,February,24,""
2024,Qtr 1,February,24,63676,On Time,12,22710274405,5.48,2024,Qtr 1,February,24,Traffic
2024,Qtr 1,February,24,166,Significantly Delayed,28,5037688536,3.96,2024,Qtr 1,February,24,Traffic
2024,Qtr 1,February,24,111372,Slightly Delayed,22,4435023314,2.67,2024,Qtr 1,February,24,Traffic
2024,Qtr 1,February,25,60557,On Time,0,5142069216,4.56,2024,Qtr 1,February,25,""
2024,Qtr 1,February,25,98362,On Time,4,4324086468,3.56,2024,Qtr 1,February,25,Traffic
2024,Qtr 1,February,25,36940,Significantly Delayed,19,4064447117,4.11,2024,Qtr 1,February,25,Traffic
2024,Qtr 1,February,25,206943,Slightly Delayed,39,18367523961,9.59,2024,Qtr 1,February,25,Traffic
2024,Qtr 1,February,26,84746,On Time,0,4439677910,1.59,2024,Qtr 1,February,26,""
2024,Qtr 1,February,26,66731,On Time,5,12936979370,4.14,2024,Qtr 1,February,26,Traffic
2024,Qtr 1,February,26,13826,Significantly Delayed,24,8396250231,1.47,2024,Qtr 1,February,26,Traffic
2024,Qtr 1,February,26,79158,Slightly Delayed,9,5626601040,4.46,2024,Qtr 1,February,26,Traffic
2024,Qtr 1,February,27,166323,On Time,-15,25341586654,18.82,2024,Qtr 1,February,27,""
2024,Qtr 1,February,27,313032,On Time,13,25868894620,18.26,2024,Qtr 1,February,27,Traffic
2024,Qtr 1,February,27,114743,Slightly Delayed,33,17490298719,11.55,2024,Qtr 1,February,27,Traffic
2024,Qtr 1,February,28,219751,On Time,-12,21898819169,9.59,2024,Qtr 1,February,28,""
2024,Qtr 1,February,28,73638,Significantly Delayed,19,3941137932,3.67,2024,Qtr 1,February,28,Traffic
2024,Qtr 1,February,28,170734,Slightly Delayed,26,14516279935,2.09,2024,Qtr 1,February,28,Traffic
2024,Qtr 1,February,29,73442,On Time,-9,18084248013,8.97,2024,Qtr 1,February,29,""
2024,Qtr 1,February,29,146818,Slightly Delayed,38,17458707451,3.26,2024,Qtr 1,February,29,Traffic
2024,Qtr 1,March,1,192811,On Time,-10,20344411416,10.53,2024,Qtr 1,March,1,""
2024,Qtr 1,March,1,191619,On Time,12,22645330059,14.57,2024,Qtr 1,March,1,Traffic
2024,Qtr 1,March,1,22996,Significantly Delayed,23,5278249111,0.51,2024,Qtr 1,March,1,Traffic
2024,Qtr 1,March,2,102169,On Time,0,2743352916,3.92,2024,Qtr 1,March,2,""
2024,Qtr 1,March,2,113336,On Time,6,5122021698,7.61,2024,Qtr 1,March,2,Traffic
2024,Qtr 1,March,2,45795,Significantly Delayed,22,8697966993,2.95,2024,Qtr 1,March,2,Traffic
2024,Qtr 1,March,2,119558,Slightly Delayed,33,16762603312,8.29,2024,Qtr 1,March,2,Traffic
2024,Qtr 1,March,3,176064,On Time,-9,23280145758,14.02,2024,Qtr 1,March,3,""
2024,Qtr 1,March,3,63810,On Time,5,4302375314,2.12,2024,Qtr 1,March,3,Traffic
2024,Qtr 1,March,3,97039,Significantly Delayed,47,10125236800,4.13,2024,Qtr 1,March,3,Traffic
2024,Qtr 1,March,3,346531,Slightly Delayed,49,9264434220,8.8,2024,Qtr 1,March,3,Traffic
2024,Qtr 1,March,4,211653,On Time,-18,28500611946,15.02,2024,Qtr 1,March,4,""
2024,Qtr 1,March,4,180107,On Time,5,16603781053,3.49,2024,Qtr 1,March,4,Traffic
2024,Qtr 1,March,4,34707,Significantly Delayed,26,3667250123,2.28,2024,Qtr 1,March,4,Traffic
2024,Qtr 1,March,4,102508,Slightly Delayed,16,18265852278,2.86,2024,Qtr 1,March,4,Traffic
2024,Qtr 1,March,5,94719,On Time,-8,9756403179,8.5,2024,Qtr 1,March,5,""
2024,Qtr 1,March,5,142837,On Time,9,9935658669,8.26,2024,Qtr 1,March,5,Traffic
2024,Qtr 1,March,5,95617,Slightly Delayed,19,9350172541,5.02,2024,Qtr 1,March,5,Traffic
2024,Qtr 1,March,6,194510,On Time,-9,11208323845,12.1,2024,Qtr 1,March,6,""
2024,Qtr 1,March,6,94758,On Time,3,6445700839,1.13,2024,Qtr 1,March,6,Traffic
2024,Qtr 1,March,6,168886,Slightly Delayed,16,7286062880,4.35,2024,Qtr 1,March,6,Traffic
2024,Qtr 1,March,7,113938,On Time,-3,5994353078,9.09,2024,Qtr 1,March,7,""
2024,Qtr 1,March,7,58378,On Time,4,9799231260,0.9,2024,Qtr 1,March,7,Traffic
2024,Qtr 1,March,8,249887,On Time,-9,18141911072,11.38,2024,Qtr 1,March,8,""
2024,Qtr 1,March,8,239836,On Time,13,17810561258,9.47,2024,Qtr 1,March,8,Traffic
2024,Qtr 1,March,8,49008,Significantly Delayed,29,8664447334,4.11,2024,Qtr 1,March,8,Traffic
2024,Qtr 1,March,8,123782,Slightly Delayed,26,16244320120,9.37,2024,Qtr 1,March,8,Traffic
2024,Qtr 1,March,9,280068,On Time,-16,38698443829,15.86,2024,Qtr 1,March,9,""
2024,Qtr 1,March,9,271736,On Time,9,12238766114,10.18,2024,Qtr 1,March,9,Traffic
2024,Qtr 1,March,10,145986,On Time,-3,27697503447,10.35,2024,Qtr 1,March,10,""
2024,Qtr 1,March,10,199839,On Time,16,22135145978,11.34,2024,Qtr 1,March,10,Traffic
2024,Qtr 1,March,10,99317,Significantly Delayed,30,7642038633,4.66,2024,Qtr 1,March,10,Traffic
2024,Qtr 1,March,10,50924,Slightly Delayed,19,5034371581,9.18,2024,Qtr 1,March,10,Traffic
2024,Qtr 1,March,11,229702,On Time,-8,9891956884,10.66,2024,Qtr 1,March,11,""
2024,Qtr 1,March,11,18477,On Time,2,9670158103,1.07,2024,Qtr 1,March,11,Traffic
2024,Qtr 1,March,11,94455,Significantly Delayed,21,6602340187,4.65,2024,Qtr 1,March,11,Traffic
2024,Qtr 1,March,11,251712,Slightly Delayed,35,14594417535,9.19,2024,Qtr 1,March,11,Traffic
2024,Qtr 1,March,12,55584,On Time,-6,13299032393,4.03,2024,Qtr 1,March,12,""
2024,Qtr 1,March,12,24492,Significantly Delayed,23,9244122658,1.9,2024,Qtr 1,March,12,Traffic
2024,Qtr 1,March,12,79223,Slightly Delayed,26,17864850184,7.64,2024,Qtr 1,March,12,Traffic
2024,Qtr 1,March,13,118974,On Time,-13,25637842266,13.37,2024,Qtr 1,March,13,""
2024,Qtr 1,March,13,130569,On Time,8,9152594729,5.24,2024,Qtr 1,March,13,Traffic
2024,Qtr 1,March,13,136346,Slightly Delayed,15,8342595185,3.77,2024,Qtr 1,March,13,Traffic
2024,Qtr 1,March,14,143280,On Time,-7,31830609881,8.2,2024,Qtr 1,March,14,""
2024,Qtr 1,March,14,135562,On Time,7,7939376684,5.63,2024,Qtr 1,March,14,Traffic
2024,Qtr 1,March,15,292243,On Time,-16,35605400848,10.64,2024,Qtr 1,March,15,""
2024,Qtr 1,March,15,225951,On Time,19,15002664789,13.21,2024,Qtr 1,March,15,Traffic
2024,Qtr 1,March,15,7393,Significantly Delayed,37,10604867972,2.56,2024,Qtr 1,March,15,Traffic
2024,Qtr 1,March,15,107947,Slightly Delayed,28,26079264972,10.42,2024,Qtr 1,March,15,Traffic
2024,Qtr 1,March,16,273186,On Time,-14,41365590865,13.62,2024,Qtr 1,March,16,""
2024,Qtr 1,March,16,143728,On Time,6,7816826630,5.82,2024,Qtr 1,March,16,Traffic
2024,Qtr 1,March,16,103740,Slightly Delayed,25,4068906340,2.11,2024,Qtr 1,March,16,Traffic
2024,Qtr 1,March,17,24839,On Time,-3,8732395640,1.54,2024,Qtr 1,March,17,""
2024,Qtr 1,March,17,92844,Significantly Delayed,30,738093341,4.73,2024,Qtr 1,March,17,Traffic
2024,Qtr 1,March,18,149241,On Time,-9,12023999360,8.15,2024,Qtr 1,March,18,""
2024,Qtr 1,March,18,3557,Significantly Delayed,20,8616880376,2.86,2024,Qtr 1,March,18,Traffic
2024,Qtr 1,March,19,204227,On Time,-12,14582546808,10.66,2024,Qtr 1,March,19,""
2024,Qtr 1,March,19,96683,On Time,9,6884470467,6.27,2024,Qtr 1,March,19,Traffic
2024,Qtr 1,March,19,61134,Significantly Delayed,20,4598622116,4.18,2024,Qtr 1,March,19,Traffic
2024,Qtr 1,March,19,48691,Slightly Delayed,10,1831641377,4.35,2024,Qtr 1,March,19,Traffic
2024,Qtr 1,March,20,50307,On Time,1,4861499558,0.96,2024,Qtr 1,March,20,Traffic
2024,Qtr 1,March,20,40127,Significantly Delayed,17,7940229189,4.09,2024,Qtr 1,March,20,Traffic
2024,Qtr 1,March,20,18907,Slightly Delayed,12,8432209832,4.17,2024,Qtr 1,March,20,Traffic
2024,Qtr 1,March,21,187067,On Time,-6,13875370027,8.77,2024,Qtr 1,March,21,""
2024,Qtr 1,March,21,49812,On Time,3,7751298878,3.39,2024,Qtr 1,March,21,Traffic
2024,Qtr 1,March,21,43280,Significantly Delayed,25,4065794921,2.02,2024,Qtr 1,March,21,Traffic
2024,Qtr 1,March,21,4558,Slightly Delayed,12,6971044672,4.35,2024,Qtr 1,March,21,Traffic
2024,Qtr 1,March,22,306420,On Time,-16,32859077410,20.25,2024,Qtr 1,March,22,""
2024,Qtr 1,March,22,35545,On Time,9,9030434932,4.41,2024,Qtr 1,March,22,Traffic
2024,Qtr 1,March,22,53358,Slightly Delayed,10,4015289878,1.79,2024,Qtr 1,March,22,Traffic
2024,Qtr 1,March,23,93888,On Time,-9,13007101739,5.42,2024,Qtr 1,March,23,""
2024,Qtr 1,March,23,326889,On Time,16,29837375060,19.13,2024,Qtr 1,March,23,Traffic
2024,Qtr 1,March,23,89820,Slightly Delayed,10,948345459,1.25,2024,Qtr 1,March,23,Traffic
2024,Qtr 1,March,24,78318,On Time,-7,8749002540,3.19,2024,Qtr 1,March,24,""
2024,Qtr 1,March,24,251250,On Time,11,19146457021,11.56,2024,Qtr 1,March,24,Traffic
2024,Qtr 1,March,24,80840,Significantly Delayed,18,8178951021,2.67,2024,Qtr 1,March,24,Traffic
2024,Qtr 1,March,25,70335,On Time,3,4284473821,2.84,2024,Qtr 1,March,25,Traffic
2024,Qtr 1,March,25,43140,Significantly Delayed,24,6575532281,2.84,2024,Qtr 1,March,25,Traffic
2024,Qtr 1,March,25,143158,Slightly Delayed,20,10411326271,2.94,2024,Qtr 1,March,25,Traffic
2024,Qtr 1,March,26,129929,On Time,-10,10185783194,11.52,2024,Qtr 1,March,26,""
2024,Qtr 1,March,26,104839,On Time,6,5801516346,5.3,2024,Qtr 1,March,26,Traffic
2024,Qtr 1,March,26,8472,Significantly Delayed,19,3429671763,3.56,2024,Qtr 1,March,26,Traffic
2024,Qtr 1,March,26,94995,Slightly Delayed,8,4217056877,3.74,2024,Qtr 1,March,26,Traffic
2024,Qtr 1,March,27,186467,On Time,-14,21491387370,6.35,2024,Qtr 1,March,27,""
2024,Qtr 1,March,27,220407,On Time,13,20550041054,12.84,2024,Qtr 1,March,27,Traffic
2024,Qtr 1,March,27,172792,Slightly Delayed,59,20137736347,18.44,2024,Qtr 1,March,27,Traffic
2024,Qtr 1,March,28,121193,On Time,-12,25129792759,8.29,2024,Qtr 1,March,28,""
2024,Qtr 1,March,28,101392,On Time,4,7892218387,5.1,2024,Qtr 1,March,28,Traffic
2024,Qtr 1,March,28,92464,Slightly Delayed,15,4394681222,1.8,2024,Qtr 1,March,28,Traffic
2024,Qtr 1,March,29,131698,On Time,-4,10656640885,5.68,2024,Qtr 1,March,29,""
2024,Qtr 1,March,29,38861,On Time,4,1868581378,3.94,2024,Qtr 1,March,29,Traffic
2024,Qtr 1,March,29,69155,Slightly Delayed,36,15751341661,8.99,2024,Qtr 1,March,29,Traffic
2024,Qtr 1,March,30,24098,On Time,5,1776582175,0.7,2024,Qtr 1,March,29,Traffic
2024,Qtr 1,March,30,84399,On Time,-2,2079195080,2.75,2024,Qtr 1,March,30,""
2024,Qtr 1,March,30,123241,On Time,11,24755221192,8.83,2024,Qtr 1,March,30,Traffic
2024,Qtr 1,March,30,85430,Significantly Delayed,23,6805071689,2.64,2024,Qtr 1,March,30,Traffic
2024,Qtr 1,March,30,10416,Slightly Delayed,14,4005611015,2.77,2024,Qtr 1,March,30,Traffic
2024,Qtr 1,March,31,407266,On Time,-10,49873513633,20.07,2024,Qtr 1,March,31,""
2024,Qtr 1,March,31,365863,On Time,17,37082838680,19.88,2024,Qtr 1,March,31,Traffic
2024,Qtr 1,March,31,118953,Slightly Delayed,31,15550803933,4.68,2024,Qtr 1,March,31,Traffic
2024,Qtr 2,April,1,58180,On Time,-3,6229535077,0.57,2024,Qtr 2,April,1,""
2024,Qtr 2,April,1,44829,On Time,5,9290203003,1.9,2024,Qtr 2,April,1,Traffic
2024,Qtr 2,April,2,60048,On Time,-2,6968636396,4.28,2024,Qtr 2,April,2,""
2024,Qtr 2,April,2,150294,On Time,18,16200538619,8.51,2024,Qtr 2,April,2,Traffic
2024,Qtr 2,April,3,417166,On Time,-9,31589033613,21.97,2024,Qtr 2,April,3,""
2024,Qtr 2,April,3,83688,On Time,1,6983253839,4.36,2024,Qtr 2,April,3,Traffic
2024,Qtr 2,April,3,23426,Significantly Delayed,29,7479207574,3.74,2024,Qtr 2,April,3,Traffic
2024,Qtr 2,April,3,67773,Slightly Delayed,7,1330806043,0.7,2024,Qtr 2,April,3,Traffic
2024,Qtr 2,April,4,225815,On Time,-10,12947537612,9.46,2024,Qtr 2,April,4,""
2024,Qtr 2,April,4,172182,On Time,15,26399268454,10.53,2024,Qtr 2,April,4,Traffic
2024,Qtr 2,April,4,34584,Significantly Delayed,22,4481256065,0.53,2024,Qtr 2,April,4,Traffic
2024,Qtr 2,April,5,85606,On Time,-4,4087629171,7.12,2024,Qtr 2,April,5,""
2024,Qtr 2,April,5,53653,On Time,2,4538825340,2.94,2024,Qtr 2,April,5,Traffic
2024,Qtr 2,April,5,9182,Significantly Delayed,22,4541530278,4.13,2024,Qtr 2,April,5,Traffic
2024,Qtr 2,April,5,78985,Slightly Delayed,12,8178275820,2.27,2024,Qtr 2,April,5,Traffic
2024,Qtr 2,April,6,66486,On Time,-4,2319044818,1.98,2024,Qtr 2,April,6,""
2024,Qtr 2,April,6,134295,On Time,11,8448522371,6.38,2024,Qtr 2,April,6,Traffic
2024,Qtr 2,April,6,180356,Significantly Delayed,55,4807330523,7.13,2024,Qtr 2,April,6,Traffic
2024,Qtr 2,April,6,15216,Slightly Delayed,9,577600718,0.87,2024,Qtr 2,April,6,Traffic
2024,Qtr 2,April,7,257261,On Time,-10,26013641770,10.01,2024,Qtr 2,April,7,""
2024,Qtr 2,April,7,197750,On Time,6,12563248525,5.19,2024,Qtr 2,April,7,Traffic
2024,Qtr 2,April,7,62428,Significantly Delayed,30,7311621328,0.52,2024,Qtr 2,April,7,Traffic
2024,Qtr 2,April,7,35840,Slightly Delayed,7,1571085226,4.62,2024,Qtr 2,April,7,Traffic
2024,Qtr 2,April,8,54686,On Time,-5,19057865297,7.7,2024,Qtr 2,April,8,""
2024,Qtr 2,April,8,132336,On Time,8,10235311938,10.36,2024,Qtr 2,April,8,Traffic
2024,Qtr 2,April,8,60197,Significantly Delayed,55,11743024301,5.23,2024,Qtr 2,April,8,Traffic
2024,Qtr 2,April,9,127557,On Time,-5,14789878440,2.71,2024,Qtr 2,April,9,""
2024,Qtr 2,April,9,364156,On Time,20,27699495626,9.15,2024,Qtr 2,April,9,Traffic
2024,Qtr 2,April,9,43848,Slightly Delayed,19,10523971480,7,2024,Qtr 2,April,9,Traffic
2024,Qtr 2,April,10,142914,On Time,-11,20068602855,11.19,2024,Qtr 2,April,10,""
2024,Qtr 2,April,10,136675,On Time,10,15085067306,8.91,2024,Qtr 2,April,10,Traffic
2024,Qtr 2,April,10,65234,Significantly Delayed,24,9102202025,0.88,2024,Qtr 2,April,10,Traffic
2024,Qtr 2,April,10,50120,Slightly Delayed,14,2551179741,2.62,2024,Qtr 2,April,10,Traffic
2024,Qtr 2,April,11,83840,On Time,-10,16892599931,10.59,2024,Qtr 2,April,11,""
2024,Qtr 2,April,11,186461,On Time,7,13399453321,5.31,2024,Qtr 2,April,11,Traffic
2024,Qtr 2,April,11,37269,Significantly Delayed,24,6564176767,2.44,2024,Qtr 2,April,11,Traffic
2024,Qtr 2,April,12,238440,On Time,-8,17870813474,5.02,2024,Qtr 2,April,12,""
2024,Qtr 2,April,12,140633,On Time,3,17478194167,8.72,2024,Qtr 2,April,12,Traffic
2024,Qtr 2,April,12,34016,Significantly Delayed,30,4795344310,0.93,2024,Qtr 2,April,12,Traffic
2024,Qtr 2,April,12,218416,Slightly Delayed,27,11158513046,10.18,2024,Qtr 2,April,12,Traffic
2024,Qtr 2,April,13,172894,On Time,-4,18567721540,6.14,2024,Qtr 2,April,13,""
2024,Qtr 2,April,13,105585,On Time,8,11420342767,5.68,2024,Qtr 2,April,13,Traffic
2024,Qtr 2,April,13,89325,Significantly Delayed,26,9043955242,2.64,2024,Qtr 2,April,13,Traffic
2024,Qtr 2,April,13,197294,Slightly Delayed,31,24185267472,6.09,2024,Qtr 2,April,13,Traffic
2024,Qtr 2,April,14,127678,On Time,-6,27073834100,9.47,2024,Qtr 2,April,14,""
2024,Qtr 2,April,14,42606,On Time,1,8781520615,1.71,2024,Qtr 2,April,14,Traffic
2024,Qtr 2,April,14,80281,Slightly Delayed,13,5581769906,2.26,2024,Qtr 2,April,14,Traffic
2024,Qtr 2,April,15,186954,On Time,-18,33747951863,17.42,2024,Qtr 2,April,15,""
2024,Qtr 2,April,15,129313,On Time,14,12462290496,11.53,2024,Qtr 2,April,15,Traffic
2024,Qtr 2,April,15,135490,Slightly Delayed,20,10258470119,3.51,2024,Qtr 2,April,15,Traffic
2024,Qtr 2,April,16,201051,On Time,-16,17355831653,8.26,2024,Qtr 2,April,16,""
2024,Qtr 2,April,16,35025,Significantly Delayed,27,3620570172,3.85,2024,Qtr 2,April,16,Traffic
2024,Qtr 2,April,16,52297,Slightly Delayed,13,6658083667,7.77,2024,Qtr 2,April,16,Traffic
2024,Qtr 2,April,17,225769,On Time,-9,22416124857,13.86,2024,Qtr 2,April,17,""
2024,Qtr 2,April,17,144734,On Time,3,9696434340,7.24,2024,Qtr 2,April,17,Traffic
2024,Qtr 2,April,18,315024,On Time,-13,27428084342,23.08,2024,Qtr 2,April,18,""
2024,Qtr 2,April,18,156158,On Time,5,11248494803,6.07,2024,Qtr 2,April,18,Traffic
2024,Qtr 2,April,18,77152,Significantly Delayed,26,5289436093,3.44,2024,Qtr 2,April,18,Traffic
2024,Qtr 2,April,18,204941,Slightly Delayed,51,20244974115,10.69,2024,Qtr 2,April,18,Traffic
2024,Qtr 2,April,19,208684,On Time,-7,14385027873,11.8,2024,Qtr 2,April,19,""
2024,Qtr 2,April,19,93718,On Time,18,14226643209,12.84,2024,Qtr 2,April,19,Traffic
2024,Qtr 2,April,19,327829,Slightly Delayed,47,23130654904,15.42,2024,Qtr 2,April,19,Traffic
2024,Qtr 2,April,20,87054,On Time,-7,21219923374,7.32,2024,Qtr 2,April,20,""
2024,Qtr 2,April,20,184034,On Time,16,25505548190,11.76,2024,Qtr 2,April,20,Traffic
2024,Qtr 2,April,20,54978,Significantly Delayed,25,8875274470,1.03,2024,Qtr 2,April,20,Traffic
2024,Qtr 2,April,20,22198,Slightly Delayed,12,9685973820,4.87,2024,Qtr 2,April,20,Traffic
2024,Qtr 2,April,21,153272,On Time,-18,24686796489,16.59,2024,Qtr 2,April,21,""
2024,Qtr 2,April,21,109977,On Time,3,9739560618,6.69,2024,Qtr 2,April,21,Traffic
2024,Qtr 2,April,22,187054,On Time,-13,15878945602,14.87,2024,Qtr 2,April,22,""
2024,Qtr 2,April,22,211203,On Time,10,19835457105,10.24,2024,Qtr 2,April,22,Traffic
